time,ax,ay,az,atotal
6.602,0.01,-0.04,-0.07,0.08
6.612,0.02,-0.03,-0.06,0.07
6.622,0.03,0.00,-0.06,0.07
6.632,0.02,-0.01,-0.02,0.02
6.642,0.03,-0.01,0.04,0.05
6.652,0.01,-0.04,0.03,0.06
6.662,0.02,-0.07,-0.00,0.08
6.672,0.06,-0.04,-0.02,0.07
6.682,0.07,-0.00,-0.01,0.08
6.692,0.09,-0.00,0.02,0.10
6.703,0.08,-0.02,0.04,0.09
6.712,0.07,-0.04,0.07,0.11
6.723,0.08,-0.07,0.05,0.12
6.733,0.08,-0.06,0.01,0.10
6.743,0.08,-0.02,-0.01,0.08
6.753,0.09,0.01,-0.03,0.10
6.763,0.08,0.03,-0.03,0.09
6.773,0.04,0.01,-0.04,0.06
6.783,-0.01,-0.01,-0.03,0.04
6.793,-0.03,-0.02,-0.03,0.05
6.803,-0.03,-0.03,-0.02,0.05
6.813,0.01,-0.02,0.01,0.02
6.823,0.08,0.01,-0.01,0.08
6.833,0.11,0.05,-0.05,0.12
6.843,0.11,0.04,-0.06,0.13
6.853,0.09,-0.01,-0.04,0.10
6.863,0.06,-0.08,-0.04,0.11
6.874,0.03,-0.09,-0.04,0.11
6.884,0.00,-0.06,0.00,0.06
6.894,0.01,-0.05,0.04,0.06
6.904,0.02,-0.03,0.00,0.03
6.914,0.04,0.02,-0.02,0.05
6.924,0.06,0.03,-0.05,0.08
6.934,0.07,0.03,-0.08,0.10
6.944,0.01,-0.01,-0.05,0.05
6.954,-0.01,-0.01,-0.00,0.02
6.964,0.01,-0.03,0.01,0.03
6.974,0.04,0.01,0.03,0.05
6.984,0.08,0.03,0.01,0.09
6.994,0.10,0.03,-0.03,0.11
7.004,0.08,-0.02,-0.04,0.09
7.014,0.05,-0.08,-0.03,0.10
7.025,0.02,-0.06,-0.03,0.07
7.035,0.01,-0.05,-0.03,0.06
7.045,0.02,-0.02,-0.04,0.04
7.055,0.01,-0.01,-0.04,0.04
7.065,-0.02,-0.02,-0.05,0.05
7.075,-0.02,-0.01,-0.06,0.07
7.085,-0.02,-0.01,-0.08,0.08
7.095,-0.04,-0.01,-0.07,0.08
7.105,-0.02,-0.02,-0.03,0.05
7.115,0.01,-0.00,-0.05,0.05
7.125,0.01,-0.01,-0.07,0.07
7.135,0.01,-0.03,-0.11,0.11
7.145,-0.01,-0.04,-0.12,0.13
7.155,-0.04,-0.02,-0.14,0.15
7.166,-0.10,0.01,-0.15,0.18
7.175,-0.10,0.06,-0.09,0.14
7.186,-0.02,0.05,-0.01,0.06
7.195,0.00,-0.01,0.02,0.02
7.206,-0.01,-0.07,-0.01,0.07
7.216,-0.01,-0.05,-0.09,0.10
7.226,-0.02,-0.03,-0.11,0.12
7.236,-0.06,-0.03,-0.13,0.15
7.246,-0.10,-0.05,-0.15,0.19
7.256,-0.13,-0.07,-0.15,0.21
7.266,-0.18,-0.07,-0.17,0.26
7.276,-0.20,-0.02,-0.18,0.27
7.286,-0.16,0.04,-0.14,0.22
7.296,-0.12,0.03,-0.16,0.20
7.306,-0.06,0.02,-0.19,0.20
7.316,-0.05,0.01,-0.22,0.22
7.326,-0.06,-0.01,-0.20,0.21
7.336,-0.10,-0.06,-0.20,0.23
7.346,-0.14,-0.10,-0.18,0.25
7.356,-0.16,-0.13,-0.14,0.25
7.367,-0.18,-0.12,-0.18,0.28
7.377,-0.18,-0.06,-0.20,0.28
7.387,-0.21,-0.03,-0.21,0.29
7.397,-0.21,-0.01,-0.20,0.29
7.407,-0.19,-0.04,-0.23,0.30
7.417,-0.16,-0.12,-0.19,0.27
7.427,-0.16,-0.17,-0.10,0.25
7.437,-0.16,-0.20,-0.16,0.30
7.447,-0.14,-0.18,-0.19,0.30
7.457,-0.10,-0.11,-0.23,0.27
7.467,-0.12,-0.04,-0.21,0.24
7.477,-0.18,-0.01,-0.21,0.27
7.487,-0.23,-0.04,-0.23,0.33
7.497,-0.28,-0.10,-0.23,0.38
7.508,-0.26,-0.13,-0.18,0.34
7.517,-0.21,-0.14,-0.15,0.30
7.528,-0.16,-0.16,-0.15,0.27
7.538,-0.12,-0.16,-0.17,0.27
7.548,-0.13,-0.17,-0.20,0.29
7.558,-0.13,-0.20,-0.23,0.33
7.568,-0.12,-0.23,-0.22,0.34
7.578,-0.10,-0.24,-0.22,0.34
7.588,-0.07,-0.25,-0.27,0.37
7.598,-0.04,-0.25,-0.29,0.39
7.608,-0.04,-0.28,-0.33,0.43
7.618,-0.08,-0.30,-0.34,0.46
7.628,-0.12,-0.33,-0.37,0.51
7.638,-0.14,-0.40,-0.33,0.54
7.648,-0.11,-0.46,-0.27,0.54
7.658,-0.08,-0.56,-0.22,0.61
7.669,0.02,-0.61,-0.16,0.63
7.678,0.13,-0.62,-0.17,0.66
7.689,0.11,-0.62,-0.31,0.70
7.699,-0.02,-0.66,-0.35,0.75
7.709,-0.09,-0.67,-0.23,0.71
7.719,-0.06,-0.69,-0.13,0.71
7.729,0.05,-0.67,-0.09,0.68
7.739,0.17,-0.63,-0.11,0.66
7.749,0.20,-0.68,-0.16,0.73
7.759,0.20,-0.72,-0.23,0.78
7.769,0.15,-0.66,-0.28,0.73
7.779,0.07,-0.53,-0.27,0.60
7.789,-0.05,-0.46,-0.28,0.54
7.799,-0.16,-0.46,-0.18,0.52
7.810,-0.23,-0.43,-0.06,0.49
7.820,-0.31,-0.27,-0.09,0.42
7.830,-0.43,-0.15,-0.15,0.48
7.839,-0.56,-0.14,-0.19,0.61
7.850,-0.61,-0.23,-0.11,0.66
7.860,-0.63,-0.42,-0.09,0.76
7.870,-0.51,-0.73,-0.04,0.89
7.880,-0.35,-1.00,0.03,1.06
7.890,-0.14,-1.16,0.14,1.17
7.900,0.12,-1.20,0.19,1.22
7.910,0.43,-1.01,0.18,1.11
7.920,0.64,-0.76,0.15,1.01
7.930,0.73,-0.52,0.05,0.90
7.940,0.65,-0.40,-0.07,0.77
7.950,0.45,-0.36,0.00,0.58
7.960,0.26,-0.36,0.07,0.45
7.970,0.13,-0.45,0.04,0.47
7.980,0.08,-0.56,0.22,0.61
7.991,0.08,-0.63,0.22,0.67
8.001,0.16,-0.62,0.18,0.67
8.011,0.26,-0.57,0.21,0.66
8.021,0.30,-0.54,0.32,0.70
8.031,0.37,-0.53,0.35,0.74
8.041,0.51,-0.45,0.29,0.74
8.051,0.68,-0.45,0.24,0.85
8.061,0.80,-0.58,0.24,1.02
8.071,0.78,-0.73,0.19,1.08
8.081,0.60,-0.82,0.07,1.02
8.091,0.47,-0.79,0.16,0.93
8.101,0.41,-0.71,0.22,0.85
8.111,0.38,-0.64,0.26,0.79
8.121,0.40,-0.55,0.38,0.78
8.131,0.49,-0.49,0.36,0.78
8.141,0.61,-0.63,0.32,0.93
8.151,0.75,-0.82,0.29,1.15
8.161,0.79,-0.89,0.17,1.20
8.172,0.76,-0.78,0.11,1.10
8.182,0.71,-0.50,0.05,0.87
8.192,0.60,-0.17,0.10,0.63
8.202,0.46,-0.05,0.21,0.51
8.212,0.28,-0.17,0.26,0.42
8.222,0.16,-0.40,0.27,0.51
8.232,0.14,-0.74,0.26,0.79
8.242,0.05,-0.99,0.07,0.99
8.252,-0.05,-1.01,-0.17,1.03
8.262,0.10,-0.75,-0.13,0.77
8.272,0.17,-0.35,-0.10,0.40
8.282,0.21,-0.10,-0.05,0.24
8.292,0.30,0.05,-0.03,0.31
8.302,0.31,0.18,-0.08,0.37
8.312,0.34,0.20,0.16,0.43
8.322,0.44,-0.03,0.25,0.51
8.333,0.39,-0.29,-0.03,0.49
8.343,0.20,-0.41,-0.24,0.51
8.353,0.01,-0.34,-0.27,0.43
8.363,-0.21,-0.19,-0.13,0.32
8.373,-0.40,-0.03,-0.14,0.42
8.383,-0.50,0.15,-0.19,0.56
8.393,-0.50,0.22,-0.17,0.57
8.403,-0.40,0.08,0.02,0.41
8.413,-0.33,-0.16,-0.04,0.37
8.423,-0.26,-0.23,-0.20,0.40
8.433,-0.07,-0.09,-0.17,0.21
8.443,0.13,0.00,-0.13,0.19
8.453,0.28,0.04,-0.12,0.31
8.463,0.25,0.01,-0.23,0.35
8.474,0.30,0.06,-0.14,0.34
8.483,0.36,0.16,-0.02,0.40
8.494,0.41,0.14,0.01,0.43
8.503,0.34,0.15,-0.26,0.45
8.514,0.23,0.28,-0.44,0.57
8.524,0.19,0.32,-0.46,0.59
8.534,0.06,0.20,-0.48,0.52
8.544,-0.27,0.01,-0.58,0.63
8.554,-0.58,-0.16,-0.53,0.80
8.564,-0.68,-0.42,-0.34,0.87
8.574,-0.69,-0.73,-0.19,1.02
8.584,-0.63,-0.90,-0.10,1.10
8.594,-0.47,-0.87,-0.12,1.00
8.604,-0.17,-0.77,0.02,0.79
8.614,0.20,-0.45,0.02,0.49
8.624,0.47,0.13,-0.20,0.53
8.634,0.52,0.48,-0.54,0.89
8.644,0.37,0.46,-0.71,0.92
8.654,0.17,0.23,-0.62,0.69
8.665,-0.12,0.11,-0.64,0.66
8.675,-0.38,0.16,-0.47,0.63
8.685,-0.52,0.16,-0.40,0.67
8.695,-0.54,0.17,-0.36,0.67
8.705,-0.46,0.14,-0.44,0.65
8.715,-0.43,0.27,-0.63,0.81
8.725,-0.51,0.36,-0.74,0.96
8.735,-0.67,0.66,-0.79,1.23
8.745,-0.79,1.05,-0.84,1.56
8.755,-0.92,1.27,-0.96,1.84
8.765,-1.01,1.28,-0.97,1.89
8.775,-0.92,0.83,-0.80,1.47
8.785,-0.78,0.31,-0.75,1.13
8.795,-0.82,0.17,-0.63,1.05
8.805,-0.94,0.32,-0.56,1.14
8.816,-1.23,0.49,-0.70,1.50
8.825,-1.49,0.53,-0.80,1.77
8.836,-1.53,0.49,-1.01,1.89
8.846,-1.33,0.20,-1.10,1.74
8.856,-1.04,0.05,-1.33,1.68
8.866,-0.62,0.26,-1.28,1.44
8.876,-0.22,0.47,-1.05,1.17
8.886,-0.37,0.65,-0.96,1.22
8.896,-0.82,1.33,-0.85,1.78
8.906,-1.17,2.79,-0.71,3.11
8.916,-1.55,4.47,-0.30,4.74
8.926,-2.16,6.29,0.46,6.67
8.936,-2.46,7.41,0.57,7.82
8.946,-2.32,6.57,1.15,7.06
8.956,-1.69,4.57,2.25,5.36
8.966,-0.64,2.32,2.49,3.47
8.977,0.43,0.25,2.05,2.11
8.987,1.34,-1.30,1.32,2.29
8.997,1.89,-2.22,0.48,2.95
9.007,1.84,-2.85,-0.05,3.39
9.017,1.52,-3.07,-0.11,3.43
9.027,1.24,-2.70,-0.04,2.97
9.037,1.05,-1.99,0.17,2.26
9.047,0.82,-1.46,0.91,1.91
9.057,0.65,-1.24,1.74,2.23
9.067,0.56,-1.23,2.08,2.48
9.077,0.48,-1.04,2.06,2.35
9.087,0.49,-0.68,1.95,2.12
9.097,0.53,-0.38,1.74,1.86
9.107,0.50,-0.21,1.56,1.66
9.117,0.38,-0.10,1.49,1.54
9.127,0.38,0.10,1.44,1.49
9.137,0.51,0.23,1.45,1.55
9.148,0.59,0.09,1.55,1.66
9.158,0.65,-0.18,1.57,1.70
9.168,0.73,-0.47,1.38,1.63
9.178,0.80,-0.69,1.09,1.52
9.188,0.95,-0.80,0.87,1.51
9.198,1.10,-0.81,0.68,1.53
9.208,1.21,-0.67,0.54,1.49
9.218,1.20,-0.49,0.46,1.37
9.228,1.22,-0.33,0.40,1.32
9.238,1.28,-0.22,0.29,1.33
9.248,1.31,-0.22,0.36,1.37
9.258,1.39,-0.24,0.53,1.50
9.268,1.44,-0.23,0.57,1.56
9.278,1.30,-0.22,0.48,1.40
9.288,1.07,-0.19,0.22,1.11
9.299,0.76,-0.15,-0.06,0.78
9.308,0.35,-0.12,-0.08,0.38
9.319,0.09,-0.10,0.08,0.15
9.328,0.04,-0.04,0.16,0.17
9.339,0.13,0.05,0.16,0.21
9.349,0.20,0.07,0.15,0.26
9.359,0.26,0.11,0.06,0.29
9.369,0.27,0.14,-0.10,0.32
9.379,0.24,0.13,-0.31,0.41
9.389,0.06,0.06,-0.35,0.37
9.399,-0.10,-0.02,-0.08,0.13
9.409,-0.15,-0.02,0.12,0.19
9.419,-0.05,-0.05,0.07,0.10
9.429,0.00,-0.05,-0.03,0.05
9.439,-0.03,-0.04,0.01,0.05
9.449,-0.09,-0.00,0.11,0.14
9.460,-0.12,0.01,0.18,0.22
9.469,-0.11,0.02,0.07,0.13
9.480,-0.04,0.03,-0.16,0.16
9.490,0.02,0.04,-0.26,0.27
9.500,-0.01,0.04,-0.23,0.23
9.510,-0.08,0.05,-0.08,0.12
9.520,-0.11,0.04,-0.02,0.12
9.530,-0.14,0.01,0.02,0.14
9.540,-0.15,0.01,-0.00,0.15
9.550,-0.04,0.07,-0.12,0.14
9.560,0.05,0.09,-0.14,0.17
9.570,0.04,0.05,-0.12,0.14
9.580,0.00,0.03,-0.07,0.08
9.590,0.02,0.04,-0.12,0.13
9.600,0.08,0.03,-0.11,0.14
9.610,0.16,0.02,-0.07,0.18
9.620,0.25,-0.02,0.09,0.26
9.630,0.32,-0.10,0.27,0.43
9.641,0.33,-0.19,0.39,0.54
9.651,0.29,-0.25,0.31,0.50
9.661,0.26,-0.26,0.23,0.43
9.671,0.22,-0.26,0.21,0.40
9.681,0.23,-0.21,0.23,0.39
9.691,0.29,-0.16,0.23,0.40
9.701,0.31,-0.08,0.19,0.37
9.711,0.29,-0.02,0.05,0.29
9.721,0.20,0.03,0.01,0.20
9.731,0.11,0.03,0.09,0.15
9.741,0.07,0.01,0.19,0.20
9.751,0.06,-0.02,0.24,0.24
9.761,0.06,-0.03,0.16,0.18
9.771,0.11,-0.02,0.03,0.12
9.781,0.10,-0.02,-0.10,0.14
9.791,0.03,-0.01,-0.13,0.14
9.802,-0.00,-0.00,-0.08,0.08
9.811,0.02,0.05,-0.16,0.17
9.822,0.01,0.10,-0.22,0.24
9.832,-0.06,0.12,-0.19,0.24
9.842,-0.06,0.13,-0.19,0.23
9.852,-0.06,0.13,-0.19,0.24
9.862,-0.03,0.11,-0.19,0.23
9.872,0.04,0.10,-0.14,0.18
9.882,0.11,0.10,-0.12,0.19
9.892,0.17,0.06,-0.10,0.21
9.902,0.22,0.04,-0.09,0.24
9.912,0.22,0.06,-0.10,0.25
9.922,0.17,0.08,-0.15,0.24
9.932,0.08,0.12,-0.23,0.27
9.943,-0.04,0.13,-0.22,0.26
9.952,-0.18,0.10,-0.15,0.25
9.963,-0.28,0.06,-0.11,0.30
9.973,-0.28,0.05,-0.09,0.30
9.983,-0.22,0.03,-0.06,0.23
9.993,-0.17,0.01,0.03,0.18
10.003,-0.15,-0.01,0.11,0.19
10.013,-0.11,-0.01,0.12,0.16
10.023,-0.12,0.02,0.06,0.13
10.033,-0.12,0.03,0.01,0.12
10.043,-0.11,0.02,0.00,0.11
10.053,-0.08,0.01,0.03,0.09
10.063,-0.04,-0.03,0.10,0.11
10.073,-0.01,-0.08,0.19,0.21
10.083,0.04,-0.08,0.18,0.20
10.093,0.05,-0.06,0.12,0.14
10.103,0.07,-0.04,0.06,0.10
10.113,0.04,-0.05,0.02,0.07
10.124,-0.01,-0.02,0.01,0.02
10.134,-0.06,-0.01,-0.01,0.06
10.144,-0.05,-0.01,-0.05,0.07
10.154,0.03,-0.02,-0.11,0.12
10.164,0.06,-0.05,-0.08,0.11
10.174,0.08,-0.10,0.07,0.15
10.184,0.10,-0.10,0.16,0.22
10.194,0.09,-0.05,0.10,0.14
10.204,0.06,-0.03,0.02,0.07
10.214,0.06,0.04,-0.06,0.09
10.224,0.02,0.06,-0.10,0.12
10.234,-0.00,0.07,-0.10,0.12
10.244,0.01,0.10,-0.16,0.19
10.254,-0.03,0.07,-0.16,0.18
10.264,-0.04,0.07,-0.15,0.17
10.274,-0.02,0.04,-0.18,0.19
10.285,-0.01,-0.01,-0.18,0.18
10.294,0.02,-0.01,-0.13,0.13
10.305,0.03,-0.00,-0.05,0.06
10.315,0.04,0.02,-0.03,0.06
10.325,0.05,0.02,-0.03,0.06
10.335,0.02,0.02,0.01,0.03
10.345,0.03,0.01,0.03,0.04
10.355,0.06,-0.02,0.06,0.08
10.365,0.06,-0.03,0.03,0.08
10.375,0.06,-0.03,0.01,0.07
10.385,0.07,-0.04,0.02,0.08
10.395,0.05,-0.02,-0.00,0.06
10.405,0.04,-0.00,-0.04,0.05
10.415,0.01,-0.01,-0.04,0.04
10.425,0.02,-0.00,-0.01,0.02
10.435,0.01,-0.01,0.01,0.02
10.445,0.02,-0.01,0.00,0.03
10.455,0.04,-0.01,-0.01,0.04
10.466,0.04,-0.01,0.04,0.06
10.476,0.07,0.00,0.05,0.08
10.486,0.06,-0.02,0.03,0.07
10.496,0.06,-0.02,0.03,0.07
10.506,0.06,-0.04,0.02,0.07
10.516,0.05,-0.03,0.02,0.06
10.526,0.07,-0.01,-0.00,0.07
10.536,0.08,-0.01,-0.02,0.08
10.546,0.08,-0.02,-0.01,0.08
10.556,0.04,-0.04,-0.02,0.06
10.566,0.02,-0.01,0.02,0.03
10.576,0.03,-0.01,0.09,0.09
10.586,0.07,0.01,0.07,0.11
10.596,0.10,0.02,0.03,0.11
10.606,0.10,-0.02,0.06,0.12
10.616,0.10,-0.05,0.09,0.15
10.627,0.09,-0.09,0.09,0.16
10.636,0.10,-0.11,0.07,0.16
10.647,0.08,-0.08,0.05,0.13
10.657,0.09,-0.03,0.02,0.09
10.667,0.08,-0.01,0.00,0.08
10.677,0.10,-0.00,-0.02,0.10
10.687,0.09,-0.02,0.02,0.10
10.697,0.10,-0.04,0.05,0.12
10.707,0.10,-0.05,0.08,0.14
10.717,0.09,-0.04,0.10,0.13
10.727,0.04,-0.05,0.07,0.09
10.737,0.02,-0.02,0.07,0.07
10.747,0.01,-0.02,0.07,0.07
10.757,0.02,0.01,0.04,0.05
10.767,0.03,0.04,0.02,0.05
10.777,0.00,0.04,0.00,0.04
10.788,0.01,0.05,-0.05,0.07
10.797,0.01,0.03,-0.08,0.09
10.808,0.01,0.02,-0.07,0.07
10.818,0.01,-0.01,-0.05,0.06
10.828,0.02,-0.05,0.01,0.06
10.838,0.00,-0.07,0.06,0.09
10.848,0.01,-0.05,0.03,0.06
10.858,0.00,-0.01,0.01,0.02
10.868,0.00,0.02,0.01,0.02
10.878,0.00,0.02,0.01,0.02
10.888,0.01,-0.00,0.03,0.03
10.898,0.06,-0.01,0.00,0.06
10.908,0.08,-0.01,-0.00,0.09
10.918,0.06,-0.02,-0.02,0.07
10.928,0.04,-0.01,-0.01,0.05
10.938,0.01,-0.01,-0.00,0.02
10.949,-0.00,-0.01,0.02,0.03
10.958,0.00,-0.01,0.03,0.03
10.969,0.03,-0.01,-0.02,0.04
10.979,0.03,-0.01,-0.04,0.05
10.989,0.04,-0.01,-0.02,0.05
10.999,0.06,-0.00,-0.00,0.06
11.009,0.07,0.00,0.01,0.07
11.019,0.07,-0.00,0.00,0.07
11.029,0.06,0.01,-0.02,0.06
11.039,0.03,0.01,-0.07,0.07
11.049,0.01,-0.01,-0.07,0.07
11.059,0.03,-0.03,-0.05,0.06
11.069,0.03,-0.02,-0.03,0.04
11.079,0.04,-0.01,-0.03,0.05
11.089,0.02,-0.00,-0.02,0.03
11.099,0.02,0.02,-0.02,0.03
11.110,0.01,0.04,-0.05,0.06
11.120,0.03,0.09,-0.05,0.10
11.130,0.07,0.08,-0.06,0.12
11.140,0.04,0.04,-0.02,0.06
11.150,0.02,0.00,0.04,0.05
11.160,0.01,-0.05,0.10,0.11
11.170,-0.00,-0.07,0.11,0.13
11.180,-0.01,-0.09,0.06,0.11
11.190,-0.01,-0.08,0.01,0.08
11.200,0.00,-0.05,-0.05,0.07
11.210,-0.01,-0.01,-0.06,0.07
11.220,0.02,-0.00,-0.02,0.03
11.230,0.07,-0.00,0.02,0.07
11.240,0.10,-0.02,0.06,0.12
11.250,0.08,-0.03,0.09,0.12
11.260,0.07,-0.05,0.09,0.12
11.270,0.05,-0.04,0.08,0.10
11.280,0.02,-0.05,0.10,0.12
11.291,0.03,-0.06,0.10,0.12
11.301,0.01,-0.04,0.07,0.08
11.311,0.02,-0.02,0.01,0.03
11.321,0.01,-0.01,-0.03,0.03
11.331,0.01,0.01,-0.01,0.02
11.341,0.04,0.01,0.01,0.04
11.351,0.05,-0.01,0.02,0.06
11.361,0.07,-0.05,0.02,0.09
11.371,0.07,-0.05,0.03,0.09
11.381,0.08,-0.03,0.03,0.09
11.391,0.06,0.02,-0.03,0.07
11.401,0.01,0.02,-0.07,0.08
11.411,-0.06,0.02,-0.06,0.09
11.421,-0.09,0.01,-0.01,0.09
11.431,-0.07,-0.02,0.05,0.08
11.441,-0.01,-0.03,0.05,0.06
11.451,0.05,0.00,0.03,0.05
11.461,0.08,0.02,-0.01,0.08
11.472,0.08,0.04,-0.05,0.10
11.482,0.07,0.02,-0.07,0.10
11.492,0.04,-0.01,-0.06,0.07
11.502,0.02,-0.02,-0.06,0.07
11.512,0.01,-0.02,-0.04,0.04
11.522,0.03,-0.02,-0.03,0.05
11.532,0.02,0.01,-0.06,0.07
11.542,-0.00,0.01,-0.06,0.06
11.552,-0.03,0.01,-0.02,0.04
11.562,-0.03,0.01,-0.01,0.03
11.572,-0.03,0.00,0.05,0.06
11.582,0.01,0.00,0.07,0.07
11.592,0.03,0.02,0.05,0.06
11.602,0.04,0.02,0.01,0.05
11.613,0.05,0.00,0.01,0.05
11.623,0.07,-0.02,0.01,0.07
11.633,0.06,-0.03,0.03,0.07
11.643,0.04,-0.02,0.04,0.06
11.653,0.01,-0.05,0.01,0.05
11.663,0.02,-0.07,0.03,0.08
11.673,0.07,-0.05,0.05,0.10
11.683,0.08,-0.03,0.04,0.09
11.693,0.05,0.00,0.00,0.05
11.703,0.03,0.01,-0.03,0.04
11.713,-0.00,-0.00,-0.01,0.01
11.723,-0.02,0.02,0.03,0.04
11.733,0.02,0.02,0.07,0.08
11.743,0.06,0.02,0.09,0.11
11.754,0.08,0.00,0.07,0.11
11.763,0.10,-0.01,0.05,0.12
11.774,0.08,-0.05,0.05,0.11
11.784,0.07,-0.08,0.06,0.13
11.794,0.07,-0.10,0.04,0.13
11.804,0.06,-0.07,0.01,0.09
11.814,0.03,-0.02,-0.02,0.04
11.824,0.01,0.03,-0.04,0.05
11.834,-0.02,0.01,-0.02,0.03
11.844,-0.02,-0.02,0.03,0.04
11.854,-0.01,-0.03,0.06,0.07
11.864,-0.00,-0.04,0.07,0.08
11.874,0.00,-0.02,0.09,0.09
11.884,-0.00,-0.02,0.03,0.04
11.894,-0.01,-0.00,0.00,0.01
11.904,-0.01,0.01,-0.02,0.03
11.914,0.01,0.02,-0.03,0.04
11.924,0.03,0.05,-0.07,0.09
11.934,0.05,0.05,-0.11,0.13
11.944,0.04,0.05,-0.11,0.13
11.955,0.02,0.02,-0.08,0.08
11.965,0.02,0.00,-0.03,0.04
11.975,-0.01,-0.02,0.02,0.02
11.985,0.01,-0.01,-0.01,0.02
11.995,0.01,-0.01,-0.04,0.05
12.005,0.03,-0.02,-0.04,0.05
12.015,0.03,-0.03,-0.01,0.04
12.025,0.05,-0.01,0.01,0.05
12.035,0.05,0.00,0.00,0.05
12.045,0.06,-0.01,0.01,0.06
12.055,0.05,-0.00,0.03,0.06
12.065,0.03,0.00,0.05,0.06
12.075,0.03,0.01,0.03,0.04
12.085,0.02,0.01,0.01,0.03
12.095,0.00,-0.01,0.03,0.03
12.105,-0.00,-0.04,0.01,0.04
12.116,0.00,-0.05,0.03,0.06
12.125,0.01,-0.03,0.03,0.04
12.136,0.01,-0.01,-0.02,0.02
12.146,0.01,0.01,-0.04,0.05
12.156,0.01,0.02,-0.00,0.02
12.166,0.00,0.02,-0.01,0.02
12.176,0.02,-0.00,0.00,0.02
12.186,0.02,-0.01,0.00,0.03
12.196,0.03,-0.01,-0.03,0.05
12.206,0.04,-0.01,-0.04,0.06
12.216,0.02,-0.00,-0.02,0.03
12.226,0.01,-0.01,-0.01,0.02
12.236,-0.00,-0.03,0.05,0.06
12.246,0.02,-0.03,0.09,0.10
12.256,0.04,-0.02,0.11,0.12
12.266,0.06,-0.01,0.09,0.11
12.277,0.08,0.00,0.06,0.10
12.286,0.06,0.00,0.05,0.07
12.297,0.03,-0.02,0.02,0.04
12.307,0.04,-0.04,0.03,0.06
12.317,0.04,-0.05,0.03,0.07
12.327,0.05,-0.06,0.01,0.08
12.337,0.06,-0.03,0.01,0.07
12.347,0.03,-0.02,0.02,0.04
12.357,0.02,-0.00,-0.01,0.02
12.367,0.02,0.01,0.02,0.03
12.377,0.02,0.01,0.02,0.03
12.387,0.03,0.03,-0.02,0.05
12.397,0.01,0.03,-0.02,0.04
12.407,-0.01,0.02,-0.02,0.03
12.417,0.02,0.04,-0.02,0.05
12.427,0.04,0.03,-0.01,0.05
12.438,0.05,0.02,-0.01,0.05
12.447,0.06,-0.03,0.03,0.07
12.458,0.05,-0.07,0.10,0.13
12.468,0.05,-0.10,0.09,0.15
12.478,0.04,-0.07,0.05,0.09
12.488,0.02,-0.01,-0.02,0.03
12.498,-0.03,0.02,-0.05,0.07
12.508,-0.06,0.02,-0.03,0.07
12.518,-0.05,0.02,0.03,0.06
12.528,-0.03,0.01,0.06,0.07
12.538,0.01,0.00,0.09,0.09
12.548,0.03,-0.01,0.07,0.08
12.558,0.04,-0.02,0.01,0.05
12.568,0.02,-0.03,-0.01,0.03
12.578,-0.01,-0.02,-0.02,0.03
12.588,-0.02,-0.04,-0.00,0.04
12.598,0.02,-0.05,0.08,0.09
12.608,0.08,-0.05,0.06,0.11
12.619,0.13,-0.02,-0.01,0.13
12.628,0.10,-0.02,-0.05,0.12
12.639,0.09,-0.04,-0.05,0.11
12.649,0.05,-0.01,-0.04,0.06
12.659,0.01,-0.02,0.01,0.02
12.669,-0.01,-0.01,0.05,0.05
12.679,-0.01,-0.01,0.08,0.08
12.689,-0.01,-0.02,0.06,0.07
12.699,0.01,-0.01,0.07,0.07
12.709,0.03,0.01,0.07,0.08
12.719,0.04,-0.01,0.03,0.06
12.729,0.03,-0.02,0.01,0.04
12.739,0.01,-0.01,-0.01,0.02
12.749,0.01,0.01,-0.04,0.05
12.759,0.02,0.02,-0.05,0.06
12.769,0.02,0.01,-0.04,0.05
12.780,0.04,-0.02,-0.03,0.05
12.790,0.03,-0.02,-0.02,0.04
12.800,0.02,0.02,-0.02,0.03
12.810,0.01,0.03,-0.03,0.04
12.820,-0.03,0.02,-0.03,0.04
12.830,-0.05,0.01,-0.02,0.05
12.840,-0.02,-0.00,0.00,0.03
12.850,-0.00,-0.02,-0.00,0.02
12.860,0.03,-0.02,-0.04,0.05
12.870,0.03,-0.01,-0.06,0.06
12.880,0.01,-0.01,-0.04,0.04
12.890,0.00,-0.02,-0.01,0.03
12.900,0.01,-0.01,0.01,0.02
12.910,0.03,-0.01,0.06,0.07
12.920,0.04,0.01,0.07,0.08
12.930,0.04,0.00,0.03,0.05
12.941,0.04,0.01,0.02,0.05
12.951,0.04,0.00,0.01,0.04
12.961,0.04,-0.04,0.02,0.05
12.971,0.04,-0.03,0.01,0.05
12.981,0.05,-0.03,0.01,0.06
12.991,0.05,-0.03,0.02,0.06
13.001,0.05,-0.02,0.01,0.05
13.011,0.01,-0.03,-0.00,0.03
13.021,0.01,-0.02,-0.01,0.02
13.031,0.00,-0.00,-0.04,0.04
13.041,0.00,0.02,-0.06,0.06
13.051,-0.00,0.02,-0.04,0.05
13.061,-0.02,0.00,-0.01,0.02
13.071,-0.01,-0.01,0.02,0.03
13.081,-0.00,-0.02,0.03,0.03
13.091,0.03,0.04,0.06,0.07
13.101,0.06,0.04,0.02,0.07
13.111,0.04,0.05,-0.03,0.07
13.122,-0.01,0.03,-0.06,0.07
13.132,-0.03,-0.01,-0.01,0.03
