time,ax,ay,az,atotal
6.556,0.02,0.01,-0.06,0.06
6.566,0.00,0.01,-0.07,0.07
6.576,-0.01,0.01,-0.06,0.06
6.587,0.01,-0.00,-0.05,0.05
6.597,0.00,0.00,-0.01,0.01
6.607,0.02,-0.01,0.03,0.04
6.617,0.04,-0.05,0.07,0.09
6.627,0.05,-0.07,0.08,0.12
6.637,0.06,-0.06,0.08,0.11
6.647,0.06,-0.07,0.08,0.12
6.657,0.08,-0.05,0.04,0.10
6.667,0.08,-0.04,0.03,0.10
6.677,0.07,-0.07,0.03,0.10
6.687,0.08,-0.04,0.00,0.09
6.697,0.06,-0.02,-0.05,0.08
6.707,0.04,-0.02,-0.09,0.10
6.717,0.03,-0.00,-0.09,0.09
6.727,-0.00,0.01,-0.07,0.07
6.737,-0.00,0.03,-0.03,0.04
6.747,0.01,0.03,-0.01,0.03
6.757,0.02,0.01,0.02,0.03
6.767,0.03,0.00,0.02,0.04
6.778,0.01,-0.01,-0.01,0.02
6.788,0.00,-0.02,-0.00,0.02
6.798,0.05,-0.03,0.04,0.07
6.808,0.06,-0.05,0.03,0.08
6.818,0.06,-0.06,0.04,0.09
6.828,0.07,-0.05,0.02,0.09
6.838,0.08,-0.06,0.01,0.10
6.848,0.08,-0.05,0.02,0.10
6.858,0.06,-0.02,-0.01,0.07
6.868,0.07,0.00,-0.01,0.07
6.878,0.06,0.00,0.01,0.06
6.888,0.04,-0.00,0.01,0.04
6.898,-0.01,0.00,0.01,0.01
6.908,-0.02,-0.01,0.05,0.06
6.918,-0.02,-0.04,0.05,0.07
6.928,0.00,-0.04,0.06,0.07
6.939,0.06,-0.01,0.02,0.06
6.949,0.09,0.01,0.01,0.10
6.959,0.10,-0.02,-0.00,0.11
6.969,0.09,-0.02,0.03,0.10
6.979,0.08,-0.05,0.05,0.11
6.989,0.08,-0.08,0.04,0.12
6.999,0.08,-0.06,0.02,0.10
7.009,0.06,-0.01,0.03,0.07
7.019,0.03,0.01,0.02,0.04
7.029,0.02,0.00,0.05,0.06
7.039,0.00,-0.00,0.04,0.04
7.049,0.01,0.01,0.02,0.03
7.059,0.01,-0.00,0.00,0.01
7.069,0.01,-0.03,0.01,0.03
7.079,0.01,-0.03,-0.01,0.03
7.089,0.02,-0.03,-0.02,0.04
7.099,0.04,-0.03,-0.02,0.06
7.109,0.03,-0.01,-0.02,0.03
7.119,0.00,-0.01,-0.01,0.02
7.130,-0.00,-0.04,-0.01,0.04
7.140,0.00,-0.04,0.02,0.04
7.150,-0.01,-0.02,0.03,0.04
7.160,0.02,0.00,0.02,0.02
7.170,0.01,-0.01,0.02,0.02
7.180,0.02,-0.01,0.03,0.04
7.190,0.04,-0.02,0.06,0.07
7.200,0.10,-0.03,0.07,0.12
7.210,0.11,-0.09,0.05,0.15
7.220,0.12,-0.06,0.03,0.14
7.230,0.11,-0.01,-0.02,0.11
7.240,0.06,0.02,-0.08,0.10
7.250,0.03,0.03,-0.09,0.10
7.260,-0.02,0.02,-0.06,0.07
7.270,-0.04,0.02,-0.06,0.08
7.280,-0.05,0.01,-0.04,0.06
7.290,-0.07,-0.02,0.00,0.07
7.301,-0.05,0.00,0.03,0.06
7.311,-0.01,-0.03,0.08,0.09
7.321,0.03,-0.03,0.10,0.11
7.331,0.08,-0.07,0.10,0.14
7.341,0.10,-0.10,0.09,0.16
7.351,0.11,-0.09,0.03,0.14
7.361,0.12,-0.05,0.01,0.13
7.371,0.13,-0.00,0.02,0.13
7.381,0.11,0.02,0.00,0.11
7.391,0.07,-0.00,-0.01,0.07
7.401,0.02,-0.04,-0.03,0.05
7.411,-0.02,-0.01,-0.03,0.03
7.421,-0.04,0.04,-0.02,0.06
7.431,-0.03,0.04,-0.00,0.05
7.441,0.00,0.03,0.02,0.04
7.451,0.03,0.00,0.03,0.04
7.461,0.08,-0.05,0.04,0.10
7.471,0.11,-0.07,0.05,0.14
7.481,0.11,-0.05,0.07,0.14
7.492,0.12,-0.03,0.08,0.14
7.502,0.10,-0.02,0.04,0.11
7.512,0.07,-0.04,0.06,0.10
7.522,0.06,-0.06,0.08,0.12
7.532,0.08,-0.07,0.09,0.14
7.542,0.12,-0.07,0.07,0.15
7.552,0.12,-0.04,0.02,0.13
7.562,0.07,-0.00,-0.04,0.08
7.572,0.02,0.04,-0.02,0.05
7.582,-0.01,0.05,0.01,0.05
7.592,-0.03,0.04,0.04,0.06
7.602,-0.01,-0.00,0.05,0.05
7.612,0.01,-0.02,0.04,0.04
7.622,-0.00,-0.03,0.03,0.04
7.633,-0.01,-0.03,0.06,0.07
7.642,-0.03,-0.06,0.06,0.09
7.652,-0.02,-0.08,0.04,0.10
7.662,0.02,-0.03,0.03,0.05
7.673,0.08,0.03,0.03,0.09
7.683,0.05,0.01,0.03,0.06
7.693,-0.00,-0.03,0.01,0.03
7.703,-0.01,-0.05,-0.06,0.08
7.713,0.02,-0.04,-0.14,0.15
7.723,0.01,0.01,-0.15,0.15
7.733,-0.05,0.01,-0.21,0.22
7.743,-0.09,0.02,-0.21,0.22
7.753,-0.11,0.03,-0.26,0.29
7.763,-0.11,0.01,-0.26,0.28
7.773,-0.13,-0.01,-0.19,0.23
7.783,-0.15,0.01,-0.14,0.21
7.793,-0.14,0.00,-0.13,0.20
7.803,-0.13,0.02,-0.10,0.16
7.813,-0.08,0.02,-0.07,0.11
7.823,-0.03,-0.02,-0.01,0.04
7.833,-0.01,-0.06,0.07,0.09
7.843,-0.01,-0.09,0.12,0.15
7.854,0.00,-0.08,0.08,0.12
7.864,0.04,-0.06,-0.03,0.07
7.874,0.05,-0.02,-0.09,0.11
7.884,0.02,0.03,-0.10,0.10
7.894,-0.07,0.03,-0.07,0.10
7.904,-0.17,-0.03,-0.02,0.17
7.914,-0.26,-0.11,-0.02,0.28
7.924,-0.30,-0.17,-0.13,0.37
7.934,-0.32,-0.20,-0.21,0.43
7.944,-0.31,-0.16,-0.28,0.45
7.954,-0.29,-0.08,-0.41,0.51
7.964,-0.29,-0.06,-0.50,0.58
7.974,-0.28,-0.06,-0.56,0.63
7.984,-0.29,-0.05,-0.65,0.71
7.994,-0.29,-0.06,-0.69,0.74
8.004,-0.32,-0.05,-0.75,0.82
8.014,-0.38,-0.04,-0.81,0.89
8.024,-0.45,-0.01,-0.85,0.96
8.035,-0.52,-0.00,-0.84,0.99
8.045,-0.56,-0.02,-0.80,0.98
8.055,-0.54,-0.05,-0.74,0.92
8.065,-0.54,-0.09,-0.60,0.81
8.075,-0.53,-0.13,-0.50,0.74
8.085,-0.45,-0.15,-0.47,0.66
8.095,-0.40,-0.14,-0.48,0.64
8.105,-0.36,-0.17,-0.53,0.67
8.115,-0.39,-0.25,-0.61,0.77
8.125,-0.50,-0.35,-0.72,0.94
8.135,-0.60,-0.35,-0.80,1.06
8.145,-0.48,-0.23,-0.64,0.84
8.155,-0.31,-0.17,-0.50,0.62
8.165,-0.30,-0.26,-0.35,0.53
8.175,-0.32,-0.40,-0.23,0.56
8.185,-0.32,-0.67,-0.24,0.78
8.195,-0.30,-0.92,-0.28,1.00
8.206,-0.24,-1.00,-0.37,1.09
8.216,-0.21,-1.00,-0.43,1.11
8.226,-0.24,-1.04,-0.38,1.13
8.236,-0.26,-1.08,-0.28,1.15
8.246,-0.22,-1.18,-0.10,1.20
8.256,-0.16,-1.24,0.08,1.25
8.266,-0.00,-1.21,0.02,1.21
8.276,0.08,-1.26,-0.08,1.27
8.286,0.15,-1.29,-0.14,1.30
8.296,0.24,-1.24,-0.11,1.27
8.306,0.19,-1.29,-0.01,1.31
8.316,0.24,-1.40,0.27,1.45
8.326,0.41,-1.55,0.57,1.70
8.336,0.57,-1.53,0.59,1.74
8.346,0.64,-1.39,0.44,1.59
8.356,0.58,-1.37,0.28,1.52
8.366,0.51,-1.47,0.33,1.59
8.376,0.37,-1.48,0.15,1.54
8.387,0.26,-1.43,0.12,1.46
8.397,0.22,-1.22,0.25,1.26
8.407,0.34,-0.94,0.38,1.07
8.417,0.37,-0.61,0.23,0.75
8.427,0.24,-0.45,0.15,0.54
8.437,0.27,-0.41,0.20,0.54
8.447,0.35,-0.52,0.36,0.72
8.457,0.39,-0.76,0.56,1.02
8.467,0.33,-0.92,0.35,1.04
8.477,0.28,-1.06,0.38,1.16
8.487,0.24,-1.17,0.63,1.35
8.497,0.29,-1.11,0.69,1.34
8.507,0.48,-0.95,0.59,1.22
8.517,0.85,-0.68,0.55,1.21
8.527,1.20,-0.37,0.47,1.34
8.537,1.33,-0.14,0.21,1.35
8.547,1.09,-0.18,-0.08,1.10
8.557,0.73,-0.41,-0.15,0.85
8.568,0.50,-0.60,-0.12,0.79
8.578,0.10,-0.57,-0.21,0.62
8.588,-0.29,-0.24,-0.33,0.50
8.598,-0.48,0.12,-0.17,0.52
8.608,-0.53,0.07,0.10,0.54
8.618,-0.41,-0.18,0.34,0.56
8.628,-0.22,-0.41,0.32,0.56
8.638,-0.10,-0.66,0.24,0.71
8.648,0.14,-0.96,0.33,1.02
8.658,0.49,-1.20,0.33,1.34
8.668,0.63,-1.22,0.05,1.37
8.678,0.52,-1.08,0.03,1.20
8.688,0.40,-0.97,0.06,1.05
8.698,0.25,-0.97,0.24,1.04
8.708,0.04,-0.93,0.28,0.98
8.718,-0.24,-0.80,0.24,0.86
8.728,-0.42,-0.83,0.27,0.97
8.739,-0.40,-1.01,0.48,1.19
8.749,-0.25,-1.13,0.52,1.27
8.759,-0.21,-1.07,0.27,1.12
8.769,-0.18,-0.92,0.32,0.99
8.779,0.06,-0.84,0.49,0.98
8.789,0.43,-0.73,0.61,1.04
8.799,0.71,-0.58,0.56,1.07
8.809,0.77,-0.56,0.40,1.03
8.819,0.78,-0.69,0.38,1.11
8.829,0.84,-0.68,0.31,1.12
8.839,0.86,-0.17,0.07,0.88
8.849,0.69,0.17,-0.14,0.73
8.859,0.30,0.11,-0.09,0.33
8.869,0.03,0.16,-0.04,0.17
8.879,-0.11,0.09,-0.01,0.14
8.889,-0.25,0.02,0.10,0.27
8.899,-0.28,-0.12,0.16,0.35
8.909,-0.12,-0.22,0.27,0.37
8.920,0.22,0.18,0.14,0.32
8.929,0.59,0.75,-0.02,0.96
8.940,0.69,0.88,-0.38,1.18
8.950,0.45,0.98,-0.62,1.24
8.960,0.08,1.26,-0.74,1.46
8.970,-0.39,1.87,-0.92,2.12
8.980,-1.11,2.09,-1.15,2.63
8.990,-1.70,1.97,-1.28,2.90
9.000,-2.04,1.75,-1.42,3.04
9.010,-2.07,1.68,-1.50,3.06
9.020,-1.76,1.46,-1.57,2.78
9.030,-1.31,1.31,-1.62,2.46
9.040,-0.95,1.32,-1.59,2.28
9.050,-0.97,1.37,-1.62,2.33
9.060,-1.24,1.17,-1.62,2.35
9.070,-1.59,0.87,-1.64,2.45
9.080,-1.94,0.69,-1.59,2.60
9.090,-2.12,1.17,-1.63,2.92
9.100,-2.24,2.53,-1.92,3.89
9.110,-2.32,4.72,-2.01,5.63
9.121,-2.17,7.25,-2.06,7.85
9.130,-2.43,9.02,-2.57,9.69
9.141,-2.65,8.98,-2.55,9.71
9.151,-2.31,6.87,-1.73,7.45
9.161,-1.78,3.93,-1.08,4.45
9.171,-1.22,1.69,-0.64,2.18
9.181,-0.12,0.39,-0.01,0.41
9.191,1.13,-0.98,1.05,1.83
9.201,1.90,-2.45,1.87,3.62
9.211,2.22,-3.53,2.48,4.86
9.221,2.25,-4.25,2.73,5.53
9.231,2.34,-4.10,2.10,5.17
9.241,2.43,-3.31,1.55,4.39
9.251,2.38,-2.12,1.30,3.44
9.262,2.27,-0.71,1.13,2.63
9.271,2.13,0.63,1.21,2.53
9.282,1.81,1.62,1.47,2.84
9.292,1.34,2.22,1.62,3.06
9.302,0.90,2.25,1.50,2.85
9.312,0.49,1.60,1.22,2.08
9.322,0.13,0.70,1.06,1.28
9.332,-0.19,-0.20,1.05,1.09
9.342,-0.35,-0.84,1.06,1.39
9.352,-0.36,-1.16,0.97,1.55
9.362,-0.19,-1.20,0.69,1.40
9.372,0.10,-1.05,0.43,1.14
9.382,0.37,-0.77,0.29,0.90
9.392,0.54,-0.51,0.27,0.79
9.402,0.63,-0.29,0.24,0.73
9.412,0.64,-0.16,0.17,0.68
9.422,0.56,-0.09,0.10,0.58
9.432,0.43,-0.07,0.14,0.46
9.442,0.32,-0.10,0.27,0.43
9.452,0.19,-0.21,0.41,0.50
9.463,0.09,-0.37,0.60,0.71
9.473,0.05,-0.44,0.73,0.85
9.483,0.05,-0.45,0.87,0.99
9.493,0.10,-0.37,0.94,1.02
9.503,0.11,-0.24,0.97,1.00
9.513,0.12,-0.17,1.00,1.02
9.523,0.14,-0.14,0.88,0.90
9.533,0.22,-0.13,0.64,0.68
9.543,0.30,-0.18,0.42,0.54
9.553,0.39,-0.24,0.26,0.52
9.563,0.46,-0.28,0.19,0.57
9.573,0.51,-0.35,0.22,0.66
9.583,0.50,-0.38,0.39,0.74
9.593,0.51,-0.40,0.49,0.81
9.603,0.51,-0.39,0.48,0.80
9.614,0.50,-0.37,0.39,0.73
9.623,0.53,-0.26,0.34,0.68
9.633,0.52,-0.12,0.23,0.58
9.644,0.47,-0.01,0.10,0.48
9.654,0.42,0.07,0.02,0.42
9.664,0.36,0.09,-0.07,0.38
9.674,0.32,0.09,-0.12,0.36
9.684,0.32,0.06,-0.08,0.34
9.694,0.34,0.01,-0.03,0.35
9.704,0.32,-0.02,-0.01,0.32
9.714,0.26,-0.04,-0.02,0.27
9.724,0.22,-0.05,-0.05,0.23
9.734,0.18,-0.06,-0.05,0.19
9.744,0.17,-0.02,-0.03,0.18
9.754,0.13,0.06,-0.09,0.17
9.764,0.08,0.12,-0.18,0.23
9.774,0.03,0.10,-0.16,0.19
9.785,-0.00,0.07,-0.09,0.11
9.794,0.00,0.01,-0.01,0.02
9.804,-0.01,-0.02,0.02,0.03
9.814,-0.05,-0.03,0.01,0.06
9.825,0.00,-0.04,-0.03,0.05
9.835,0.05,-0.00,-0.09,0.10
9.845,0.04,0.02,-0.06,0.08
9.855,0.00,0.03,-0.00,0.03
9.865,-0.03,0.05,0.02,0.06
9.875,-0.05,0.04,0.01,0.06
9.885,-0.03,0.01,0.01,0.04
9.895,-0.03,-0.00,-0.00,0.03
9.905,-0.02,-0.03,0.08,0.08
9.915,0.01,-0.03,0.20,0.21
9.925,0.04,-0.00,0.21,0.21
9.935,0.06,0.02,0.12,0.13
9.945,0.03,0.01,0.03,0.04
9.955,0.07,-0.03,0.05,0.09
9.965,0.12,-0.06,0.10,0.16
9.975,0.18,-0.10,0.11,0.23
9.985,0.25,-0.12,0.10,0.30
9.995,0.26,-0.13,0.09,0.30
10.006,0.26,-0.09,0.11,0.30
10.015,0.22,-0.08,0.03,0.24
10.026,0.17,-0.06,-0.03,0.19
10.036,0.13,-0.07,-0.04,0.15
10.046,0.09,-0.05,-0.02,0.11
10.056,0.06,-0.02,0.00,0.06
10.066,0.03,-0.01,0.01,0.03
10.076,0.02,0.02,-0.02,0.03
10.086,0.01,0.01,-0.06,0.06
10.096,-0.01,-0.04,-0.05,0.06
10.106,-0.01,-0.04,-0.07,0.08
10.116,0.01,-0.03,-0.07,0.07
10.126,0.03,-0.00,-0.06,0.07
10.136,0.02,0.04,-0.03,0.05
10.146,0.02,0.07,-0.05,0.09
10.156,0.01,0.11,-0.11,0.15
10.166,-0.01,0.10,-0.11,0.15
10.176,-0.02,0.05,-0.09,0.10
10.186,-0.02,0.02,-0.05,0.06
10.197,-0.05,-0.03,0.03,0.07
10.207,-0.05,-0.08,0.11,0.15
10.217,-0.04,-0.10,0.11,0.15
10.227,-0.03,-0.08,0.09,0.13
10.237,-0.02,-0.06,0.06,0.09
10.247,-0.04,-0.05,0.06,0.08
10.257,-0.01,-0.03,0.06,0.07
10.267,0.03,-0.04,0.10,0.11
10.277,0.08,-0.06,0.12,0.16
10.287,0.12,-0.05,0.08,0.15
10.297,0.13,-0.03,0.03,0.14
10.307,0.12,-0.02,0.01,0.13
10.317,0.07,-0.02,-0.01,0.08
10.327,0.05,-0.03,0.01,0.06
10.337,0.05,-0.05,0.03,0.07
10.347,0.05,-0.04,0.02,0.06
10.357,0.08,-0.03,0.00,0.09
10.367,0.11,0.00,0.02,0.11
10.378,0.12,0.02,0.02,0.12
10.388,0.10,-0.01,0.01,0.10
10.398,0.08,0.02,-0.04,0.09
10.408,0.04,0.06,-0.10,0.13
10.418,0.03,0.08,-0.16,0.18
10.428,-0.01,0.07,-0.16,0.18
10.438,-0.03,0.07,-0.13,0.15
10.448,-0.01,0.05,-0.10,0.12
10.458,0.02,0.04,-0.11,0.12
10.468,-0.01,0.01,-0.05,0.06
10.478,-0.02,-0.01,-0.02,0.03
10.488,-0.02,0.00,-0.01,0.02
10.498,-0.02,0.04,-0.04,0.06
10.508,-0.02,0.05,-0.04,0.07
10.518,-0.02,0.04,-0.00,0.05
10.529,-0.03,0.01,0.03,0.04
10.539,-0.03,-0.04,0.09,0.10
10.549,0.00,-0.06,0.10,0.11
10.559,0.00,-0.06,0.07,0.09
10.569,-0.02,-0.03,0.07,0.07
10.579,0.00,-0.03,0.07,0.08
10.589,0.02,0.00,0.06,0.06
10.599,0.03,0.01,0.05,0.06
10.609,0.02,0.00,0.03,0.04
10.619,0.01,-0.02,0.02,0.03
10.629,0.02,-0.06,0.02,0.06
10.639,0.04,-0.06,0.03,0.08
10.649,0.04,-0.05,0.04,0.08
10.659,0.08,-0.01,0.04,0.09
10.669,0.11,-0.00,0.05,0.12
10.679,0.13,-0.00,0.03,0.13
10.689,0.14,0.03,0.00,0.14
10.699,0.15,0.03,-0.01,0.16
10.709,0.12,0.04,-0.03,0.13
10.719,0.12,0.05,-0.05,0.14
10.730,0.09,0.06,-0.10,0.15
10.740,0.06,0.04,-0.10,0.12
10.750,0.07,0.01,-0.08,0.10
10.760,0.07,-0.04,-0.04,0.09
10.770,0.06,-0.06,0.01,0.09
10.780,0.07,-0.06,0.06,0.11
10.790,0.09,-0.07,0.12,0.16
10.800,0.08,-0.05,0.12,0.16
10.810,0.09,-0.02,0.12,0.15
10.820,0.07,0.02,0.09,0.11
10.830,0.04,0.04,0.06,0.09
10.840,0.02,0.04,0.04,0.06
10.850,0.01,0.03,0.01,0.04
10.860,0.01,0.00,0.02,0.03
10.870,0.04,-0.03,0.02,0.06
10.880,0.08,-0.03,0.04,0.09
10.890,0.10,-0.04,0.03,0.11
10.900,0.09,-0.04,0.06,0.12
10.911,0.06,-0.04,0.05,0.09
10.921,0.07,-0.02,0.05,0.09
10.931,0.07,-0.01,0.07,0.10
10.941,0.10,-0.01,0.10,0.14
10.951,0.10,-0.02,0.11,0.16
10.961,0.10,-0.03,0.09,0.14
10.971,0.10,-0.02,0.05,0.12
10.981,0.08,-0.01,-0.03,0.09
10.991,0.05,-0.00,-0.08,0.09
11.001,0.04,-0.03,-0.08,0.09
11.011,0.03,-0.04,-0.07,0.09
11.021,0.03,-0.03,-0.03,0.05
11.031,0.02,-0.00,-0.00,0.02
11.041,-0.01,0.01,0.01,0.02
11.051,-0.02,0.00,0.03,0.04
11.061,-0.02,0.02,0.02,0.04
11.071,0.02,0.05,-0.02,0.06
11.082,0.04,0.09,-0.11,0.15
11.091,0.05,0.08,-0.13,0.16
11.101,0.07,0.06,-0.11,0.14
11.112,0.07,-0.02,-0.06,0.09
11.122,0.08,-0.05,-0.02,0.09
11.132,0.08,-0.07,-0.02,0.11
11.142,0.07,-0.06,-0.06,0.11
11.152,0.05,-0.05,-0.11,0.13
11.162,0.02,-0.01,-0.11,0.11
11.172,0.02,0.02,-0.08,0.09
11.182,-0.00,0.02,-0.06,0.06
11.192,0.01,0.01,-0.03,0.03
11.202,0.01,0.01,-0.01,0.02
11.212,0.03,0.02,0.01,0.04
11.222,0.02,0.04,0.05,0.06
11.233,-0.01,0.08,0.07,0.11
11.243,-0.05,0.07,0.07,0.11
11.252,-0.07,0.01,0.01,0.07
11.263,-0.07,-0.04,-0.08,0.11
11.273,-0.05,-0.09,-0.11,0.15
11.283,0.05,-0.07,-0.10,0.13
11.293,0.11,-0.02,-0.11,0.16
11.303,0.17,0.05,-0.09,0.19
11.313,0.15,0.08,-0.07,0.19
11.323,0.10,0.05,-0.02,0.12
11.333,0.12,0.01,0.06,0.13
11.343,0.11,-0.03,0.12,0.16
11.353,0.10,-0.07,0.14,0.19
11.363,0.10,-0.12,0.16,0.23
11.373,0.11,-0.11,0.17,0.23
11.383,0.12,-0.08,0.10,0.18
11.393,0.11,-0.05,0.06,0.13
11.403,0.10,-0.04,0.03,0.11
11.413,0.07,-0.05,0.04,0.10
11.423,0.05,-0.05,0.07,0.10
11.433,0.05,-0.04,0.10,0.12
11.443,0.06,-0.02,0.07,0.09
11.454,0.04,0.02,0.04,0.06
11.464,0.02,0.03,-0.00,0.03
11.474,-0.02,0.02,-0.05,0.06
11.484,-0.04,0.02,-0.05,0.07
11.494,-0.03,0.00,-0.05,0.06
11.504,-0.01,-0.00,-0.03,0.03
11.514,0.03,0.01,-0.03,0.05
11.524,0.03,0.02,-0.06,0.07
11.534,0.02,0.03,-0.08,0.09
11.544,0.01,0.03,-0.10,0.11
11.554,-0.01,0.00,-0.09,0.10
11.564,-0.01,-0.04,-0.08,0.09
11.574,0.04,-0.06,-0.05,0.08
11.584,0.07,-0.03,-0.05,0.09
11.595,0.10,-0.00,-0.05,0.11
11.604,0.09,0.01,-0.02,0.10
11.615,0.09,0.04,0.00,0.09
11.625,0.06,0.02,0.02,0.06
11.635,0.03,0.01,0.03,0.05
11.645,-0.00,-0.01,0.05,0.05
11.655,0.01,0.01,0.07,0.07
11.665,0.04,0.00,0.08,0.09
11.675,0.06,0.01,0.08,0.10
11.685,0.06,-0.00,0.04,0.07
11.695,0.06,-0.02,-0.01,0.06
11.705,0.05,-0.04,-0.04,0.07
11.715,0.05,-0.04,-0.04,0.08
11.725,0.08,-0.04,0.00,0.09
11.735,0.12,-0.02,0.04,0.12
11.745,0.11,-0.00,0.06,0.12
11.755,0.10,0.00,0.05,0.11
11.765,0.06,0.02,0.00,0.07
11.775,0.05,0.08,-0.04,0.10
11.785,0.05,0.06,-0.07,0.11
11.795,0.03,0.05,-0.03,0.07
11.805,0.05,-0.00,0.06,0.08
11.815,0.07,-0.07,0.12,0.16
11.826,0.11,-0.10,0.12,0.19
11.836,0.14,-0.08,0.08,0.18
11.846,0.12,-0.04,0.00,0.12
11.856,0.10,-0.02,-0.04,0.11
11.866,0.09,-0.01,-0.03,0.09
11.876,0.07,0.01,-0.03,0.08
11.886,0.06,0.02,-0.01,0.06
11.896,0.04,-0.00,0.02,0.04
11.906,0.02,-0.01,0.05,0.06
11.916,0.00,-0.04,0.07,0.08
11.926,0.01,-0.04,0.08,0.09
11.936,-0.00,-0.04,0.07,0.08
11.946,0.01,-0.01,0.05,0.05
11.956,0.03,0.00,0.06,0.07
11.966,0.05,0.02,0.06,0.08
11.976,0.04,0.03,-0.00,0.05
11.986,0.03,0.03,-0.05,0.07
11.997,0.02,0.01,-0.06,0.06
12.006,0.03,0.01,-0.05,0.06
12.017,0.04,-0.01,-0.04,0.06
12.027,0.05,-0.04,-0.01,0.06
12.037,0.07,-0.05,0.03,0.08
12.047,0.07,-0.03,0.01,0.08
12.057,0.06,-0.01,-0.01,0.07
12.067,0.04,-0.01,-0.02,0.05
12.077,0.05,-0.00,-0.05,0.07
12.087,0.04,-0.00,-0.05,0.06
12.097,0.03,-0.02,-0.03,0.05
12.107,0.05,-0.03,0.02,0.06
12.117,0.05,-0.02,0.05,0.07
12.127,0.03,-0.02,0.07,0.08
12.137,0.03,0.01,0.06,0.07
12.147,0.02,0.02,-0.00,0.02
12.157,0.03,0.01,0.00,0.03
12.168,0.03,0.00,-0.00,0.03
12.178,0.02,-0.01,-0.00,0.02
12.188,0.03,-0.01,-0.02,0.03
12.198,0.04,0.00,-0.03,0.05
12.208,0.04,0.01,-0.03,0.06
12.218,0.03,0.01,-0.03,0.04
12.228,0.05,0.01,-0.02,0.05
12.238,0.06,-0.02,-0.02,0.07
12.248,0.07,-0.04,0.04,0.09
12.258,0.09,-0.05,0.02,0.10
12.268,0.08,-0.01,0.03,0.09
12.278,0.06,-0.02,0.04,0.08
12.288,0.05,-0.03,0.05,0.08
12.298,0.04,-0.02,0.06,0.07
12.308,0.04,-0.01,0.05,0.06
12.318,0.03,-0.02,0.06,0.07
12.328,0.03,-0.02,0.04,0.06
12.339,0.06,-0.01,0.06,0.08
12.348,0.08,0.01,0.04,0.10
12.359,0.09,0.01,0.01,0.09
12.369,0.07,0.01,-0.01,0.07
12.379,0.05,-0.02,0.01,0.06
12.389,0.06,-0.03,-0.00,0.06
12.399,0.07,-0.04,0.01,0.08
12.409,0.07,-0.05,-0.01,0.08
12.419,0.06,-0.02,-0.01,0.06
12.429,0.06,0.01,-0.02,0.06
12.439,0.04,0.04,-0.03,0.06
12.449,0.02,0.02,-0.06,0.07
12.459,-0.00,-0.00,-0.03,0.03
12.469,-0.01,-0.00,-0.03,0.03
12.479,0.01,-0.00,-0.02,0.03
12.489,0.03,0.00,-0.02,0.04
12.499,0.05,0.02,-0.01,0.06
12.509,0.03,0.03,-0.04,0.06
12.519,0.01,0.02,-0.03,0.04
12.529,0.01,0.01,0.01,0.02
12.540,0.03,-0.01,0.06,0.07
12.550,0.04,-0.01,0.08,0.09
12.560,0.08,-0.00,0.06,0.10
12.570,0.05,-0.01,-0.01,0.05
12.580,0.03,-0.02,-0.04,0.05
12.590,0.01,-0.03,-0.06,0.07
12.600,0.02,-0.01,-0.04,0.05
12.610,0.04,-0.02,0.01,0.05
12.620,0.03,-0.03,0.05,0.07
12.630,0.03,-0.02,0.06,0.07
12.640,0.01,0.02,0.05,0.05
12.650,0.00,0.04,0.02,0.05
12.660,0.05,0.04,0.00,0.06
12.670,0.06,0.03,-0.04,0.08
12.680,0.08,0.06,-0.02,0.10
12.690,0.06,-0.01,0.03,0.06
12.700,0.05,-0.08,0.07,0.12
12.710,0.08,-0.10,0.08,0.15
12.721,0.09,-0.07,0.07,0.14
12.731,0.09,-0.02,0.04,0.10
12.741,0.07,0.01,0.00,0.07
12.751,0.07,0.02,0.01,0.07
12.761,0.04,0.01,0.02,0.05
12.771,0.02,-0.01,0.02,0.03
12.781,0.00,-0.04,0.05,0.06
12.791,0.00,-0.05,0.08,0.09
12.801,0.01,-0.06,0.09,0.11
12.811,0.02,-0.04,0.08,0.09
12.821,0.04,-0.02,0.07,0.08
12.831,0.05,-0.00,0.03,0.05
12.841,0.08,0.02,0.00,0.08
12.851,0.07,0.03,-0.02,0.08
12.861,0.06,0.02,-0.03,0.06
12.871,0.05,0.02,-0.06,0.09
12.882,0.03,0.01,-0.07,0.08
12.891,0.00,-0.01,-0.07,0.07
12.902,0.00,-0.01,-0.02,0.02
12.912,0.02,0.01,0.03,0.03
12.922,0.04,0.00,0.04,0.06
12.932,0.05,-0.01,0.04,0.07
12.942,0.06,-0.02,0.04,0.07
12.952,0.04,-0.02,0.01,0.05
12.962,0.03,-0.01,-0.01,0.04
12.972,0.03,-0.02,0.02,0.04
12.982,0.04,-0.03,0.03,0.06
12.992,0.07,-0.01,0.04,0.08
13.002,0.06,0.02,0.02,0.07
13.012,0.06,0.04,-0.03,0.08
13.022,0.04,0.00,-0.01,0.04
13.032,0.01,-0.03,-0.02,0.03
13.042,-0.01,-0.04,-0.02,0.05
13.053,-0.02,-0.04,-0.00,0.05
13.063,0.01,-0.03,0.02,0.04
13.072,0.02,-0.01,0.03,0.04
13.083,0.04,0.01,-0.02,0.05
13.093,0.01,0.02,-0.06,0.06
13.103,-0.00,0.02,-0.08,0.09
13.113,-0.02,0.01,-0.09,0.09
13.123,-0.01,0.00,-0.08,0.08
