time,ax,ay,az,atotal
6.597,0.04,-0.03,-0.01,0.05
6.607,0.05,-0.04,-0.02,0.07
6.617,0.03,-0.04,0.02,0.06
6.627,0.03,-0.03,0.00,0.04
6.638,0.00,0.00,-0.02,0.02
6.648,0.01,0.02,-0.01,0.03
6.658,0.01,0.02,-0.02,0.03
6.668,0.00,0.02,-0.04,0.04
6.678,-0.01,0.00,-0.04,0.04
6.688,-0.02,-0.01,-0.02,0.03
6.698,-0.01,-0.03,0.00,0.03
6.708,-0.01,-0.03,-0.01,0.04
6.718,-0.01,-0.03,0.02,0.04
6.728,-0.00,-0.02,0.03,0.04
6.738,0.02,0.01,0.00,0.02
6.748,0.00,0.02,0.00,0.02
6.758,0.03,0.01,0.01,0.03
6.768,0.04,0.02,0.03,0.06
6.778,0.05,-0.01,0.05,0.07
6.788,0.04,-0.02,0.03,0.05
6.798,0.00,-0.04,-0.03,0.05
6.808,-0.01,-0.04,-0.01,0.05
6.818,0.00,-0.04,0.00,0.04
6.828,0.01,-0.02,0.01,0.03
6.838,-0.02,0.00,0.04,0.05
6.849,-0.01,-0.00,0.03,0.03
6.859,0.01,0.01,0.03,0.03
6.869,0.02,0.02,0.01,0.03
6.879,0.06,0.02,0.00,0.06
6.889,0.06,0.00,0.00,0.06
6.899,0.08,-0.01,0.01,0.08
6.909,0.08,-0.02,-0.01,0.09
6.919,0.07,-0.02,-0.02,0.08
6.929,0.05,-0.02,0.01,0.06
6.939,0.02,-0.05,0.02,0.06
6.949,0.01,-0.05,0.00,0.06
6.959,0.00,-0.02,0.00,0.02
6.969,0.02,-0.00,0.03,0.04
6.979,0.02,0.00,0.04,0.04
6.989,0.03,0.01,0.03,0.04
7.000,0.01,0.02,0.02,0.03
7.010,0.01,0.00,-0.00,0.01
7.020,-0.00,-0.02,-0.01,0.02
7.030,-0.01,-0.03,0.01,0.03
7.040,-0.02,-0.03,0.02,0.04
7.050,-0.03,-0.02,0.01,0.03
7.060,-0.00,-0.01,-0.01,0.01
7.070,0.02,-0.02,-0.00,0.02
7.080,0.03,0.00,-0.03,0.04
7.090,0.05,0.02,-0.03,0.06
7.100,0.03,0.02,-0.02,0.04
7.110,0.01,-0.00,-0.00,0.01
7.120,0.02,-0.03,-0.01,0.04
7.130,0.03,-0.02,-0.00,0.04
7.140,0.04,-0.02,-0.00,0.04
7.150,0.04,-0.00,-0.02,0.04
7.160,0.02,-0.01,-0.03,0.03
7.171,0.01,-0.01,-0.02,0.02
7.180,0.00,-0.00,-0.03,0.03
7.191,0.00,-0.01,0.01,0.02
7.201,-0.00,-0.02,0.05,0.05
7.211,0.02,-0.02,0.06,0.06
7.221,0.03,-0.01,0.04,0.05
7.231,0.04,-0.00,0.02,0.05
7.241,0.05,-0.01,0.01,0.06
7.251,0.06,-0.01,0.00,0.06
7.261,0.03,-0.03,0.01,0.04
7.271,0.02,-0.04,0.02,0.05
7.281,0.02,-0.03,0.01,0.04
7.291,0.02,-0.03,-0.00,0.04
7.301,0.01,-0.02,0.01,0.02
7.311,0.00,-0.02,0.01,0.02
7.321,-0.01,0.00,0.01,0.02
7.331,-0.00,-0.02,0.03,0.03
7.341,-0.01,-0.03,0.03,0.04
7.352,-0.01,-0.03,0.01,0.04
7.362,0.01,-0.02,0.00,0.02
7.372,0.02,-0.02,0.00,0.03
7.382,0.02,0.00,-0.02,0.03
7.392,0.02,0.01,-0.04,0.05
7.402,0.02,-0.01,-0.03,0.04
7.412,0.03,-0.01,0.01,0.04
7.422,0.03,-0.00,0.01,0.04
7.432,0.04,-0.01,-0.01,0.04
7.442,0.03,0.01,-0.01,0.03
7.452,0.04,-0.01,-0.04,0.06
7.462,0.05,-0.02,-0.02,0.05
7.472,0.06,-0.03,0.02,0.07
7.482,0.03,-0.02,0.07,0.08
7.492,0.00,-0.02,0.08,0.08
7.502,-0.01,-0.02,0.00,0.02
7.512,-0.02,0.00,-0.05,0.05
7.522,-0.02,-0.00,-0.07,0.07
7.533,-0.02,0.01,-0.07,0.07
7.543,-0.02,0.02,-0.02,0.03
7.553,-0.02,0.02,-0.01,0.03
7.563,-0.01,0.01,0.03,0.03
7.573,-0.01,0.00,0.04,0.04
7.583,0.00,0.00,-0.00,0.00
7.593,0.02,-0.01,-0.06,0.06
7.603,0.04,-0.01,-0.08,0.10
7.613,0.05,-0.02,-0.07,0.08
7.623,0.04,-0.01,-0.02,0.05
7.633,0.05,-0.00,-0.00,0.05
7.643,0.03,-0.02,0.03,0.04
7.653,0.00,-0.04,0.03,0.05
7.663,0.02,-0.03,0.03,0.05
7.673,0.02,-0.01,0.01,0.03
7.683,0.03,-0.01,0.01,0.03
7.693,0.03,-0.03,0.03,0.05
7.703,0.03,-0.03,0.05,0.07
7.714,0.02,-0.04,0.06,0.08
7.724,0.02,-0.03,0.08,0.08
7.734,0.02,-0.01,0.03,0.04
7.744,-0.01,0.00,0.01,0.01
7.754,-0.02,0.01,-0.04,0.05
7.764,-0.01,0.02,-0.09,0.10
7.774,0.00,0.00,-0.10,0.10
7.784,-0.02,-0.01,-0.07,0.07
7.794,0.00,-0.00,-0.06,0.06
7.804,-0.00,0.01,-0.05,0.05
7.814,-0.02,0.02,-0.03,0.04
7.824,-0.01,0.02,-0.01,0.03
7.834,0.00,0.03,0.00,0.03
7.844,0.02,0.02,-0.00,0.03
7.854,0.03,-0.00,0.01,0.03
7.864,0.05,-0.04,0.05,0.08
7.874,0.07,-0.06,0.07,0.11
7.884,0.08,-0.07,0.09,0.14
7.894,0.08,-0.05,0.08,0.13
7.905,0.07,-0.05,0.06,0.11
7.915,0.07,-0.04,0.06,0.10
7.925,0.05,-0.02,0.05,0.07
7.935,0.02,-0.02,0.06,0.06
7.945,0.01,-0.01,0.06,0.06
7.955,-0.01,0.00,0.03,0.04
7.965,-0.01,0.00,0.03,0.03
7.975,0.01,0.00,0.01,0.02
7.985,0.01,-0.02,-0.01,0.03
7.995,0.02,-0.05,-0.03,0.06
8.005,0.02,-0.03,-0.03,0.05
8.015,-0.00,-0.02,-0.01,0.02
8.025,0.02,-0.00,-0.01,0.02
8.035,0.01,0.00,0.01,0.01
8.045,0.01,-0.00,0.01,0.01
8.055,-0.00,-0.00,0.02,0.02
8.066,0.01,-0.02,0.01,0.03
8.076,0.03,-0.03,0.01,0.04
8.086,0.05,-0.02,0.04,0.07
8.096,0.04,-0.03,0.03,0.06
8.106,0.03,-0.02,0.01,0.04
8.116,0.00,-0.03,-0.00,0.03
8.126,-0.02,-0.03,0.00,0.04
8.136,-0.00,0.00,0.00,0.00
8.146,0.01,0.01,-0.01,0.02
8.156,0.02,0.01,-0.01,0.03
8.166,0.02,0.01,-0.02,0.02
8.176,0.01,0.00,-0.05,0.05
8.186,0.00,-0.00,-0.07,0.07
8.196,0.01,-0.02,-0.07,0.07
8.206,-0.01,-0.01,-0.07,0.07
8.216,-0.04,0.02,-0.04,0.06
8.226,-0.05,0.03,-0.00,0.06
8.236,-0.04,0.02,-0.01,0.04
8.246,-0.03,0.01,-0.00,0.03
8.256,-0.01,-0.01,-0.01,0.02
8.267,0.02,-0.01,-0.05,0.06
8.277,0.07,0.00,-0.05,0.08
8.287,0.07,0.00,-0.04,0.08
8.297,0.06,0.01,-0.04,0.07
8.307,0.03,0.00,-0.02,0.04
8.317,-0.00,-0.01,-0.00,0.01
8.327,-0.02,-0.05,-0.00,0.06
8.337,-0.02,-0.03,-0.02,0.04
8.347,-0.00,-0.01,-0.02,0.02
8.357,0.01,0.01,-0.00,0.02
8.367,0.03,0.02,-0.01,0.04
8.377,0.03,-0.01,0.03,0.04
8.387,0.02,-0.04,0.04,0.06
8.397,0.02,-0.04,0.05,0.07
8.407,0.00,-0.02,0.06,0.06
8.417,-0.03,-0.02,0.06,0.07
8.428,-0.00,-0.02,0.03,0.03
8.438,0.00,-0.02,-0.02,0.03
8.448,0.04,-0.00,-0.02,0.04
8.458,0.04,-0.00,-0.04,0.06
8.468,0.07,0.01,-0.05,0.09
8.478,0.04,0.00,-0.06,0.07
8.488,0.01,-0.00,-0.02,0.03
8.498,-0.01,-0.01,0.02,0.02
8.508,0.00,-0.00,0.03,0.03
8.518,0.00,0.00,-0.00,0.00
8.528,-0.02,0.01,-0.02,0.02
8.538,-0.03,-0.00,-0.03,0.05
8.548,-0.02,-0.02,-0.04,0.05
8.558,-0.02,-0.03,-0.05,0.06
8.568,0.00,-0.02,-0.02,0.03
8.578,0.04,0.01,-0.01,0.04
8.589,0.05,0.03,0.00,0.06
8.598,0.01,0.03,-0.02,0.03
8.609,-0.01,0.01,-0.01,0.01
8.619,0.01,-0.00,0.00,0.01
8.629,0.04,-0.02,0.03,0.05
8.639,0.07,-0.04,0.06,0.10
8.649,0.10,-0.07,0.08,0.15
8.659,0.12,-0.08,0.09,0.17
8.669,0.12,-0.08,0.09,0.17
8.679,0.09,-0.07,0.10,0.15
8.689,0.07,-0.08,0.09,0.14
8.699,0.09,-0.05,0.10,0.14
8.709,0.12,-0.04,0.12,0.17
8.719,0.16,-0.01,0.11,0.20
8.729,0.17,0.02,0.07,0.19
8.739,0.15,0.02,0.03,0.15
8.749,0.10,-0.01,0.02,0.11
8.759,0.06,-0.05,0.02,0.08
8.769,0.01,-0.08,0.06,0.10
8.779,0.01,-0.10,0.11,0.15
8.790,0.05,-0.09,0.12,0.16
8.800,0.09,-0.05,0.11,0.15
8.810,0.11,-0.01,0.10,0.15
8.820,0.13,-0.00,0.03,0.14
8.830,0.12,-0.01,-0.02,0.12
8.840,0.11,-0.02,0.01,0.11
8.850,0.12,-0.02,0.02,0.12
8.860,0.11,0.03,0.02,0.12
8.870,0.12,0.04,0.07,0.14
8.880,0.13,0.01,0.05,0.14
8.890,0.12,-0.04,0.04,0.13
8.900,0.10,-0.07,0.08,0.15
8.910,0.08,-0.09,0.08,0.15
8.920,0.08,-0.09,0.09,0.15
8.930,0.11,-0.07,0.11,0.17
8.940,0.11,-0.07,0.10,0.17
8.951,0.14,-0.06,0.13,0.20
8.961,0.14,-0.07,0.20,0.25
8.971,0.17,-0.09,0.31,0.36
8.981,0.20,-0.09,0.40,0.46
8.991,0.22,-0.11,0.47,0.53
9.001,0.27,-0.13,0.44,0.53
9.011,0.36,-0.11,0.27,0.46
9.021,0.43,-0.14,0.10,0.46
9.031,0.39,-0.17,0.03,0.43
9.041,0.29,-0.25,0.16,0.42
9.051,0.20,-0.33,0.33,0.51
9.061,0.19,-0.33,0.49,0.63
9.071,0.28,-0.32,0.59,0.73
9.081,0.37,-0.27,0.54,0.71
9.091,0.41,-0.20,0.37,0.59
9.101,0.42,-0.16,0.22,0.50
9.111,0.39,-0.15,0.14,0.44
9.122,0.39,-0.15,0.15,0.45
9.132,0.40,-0.15,0.20,0.47
9.142,0.37,-0.13,0.27,0.48
9.152,0.40,-0.15,0.32,0.53
9.162,0.40,-0.17,0.40,0.59
9.172,0.41,-0.16,0.46,0.63
9.182,0.38,-0.12,0.42,0.58
9.192,0.33,-0.09,0.29,0.45
9.202,0.29,-0.10,0.21,0.38
9.212,0.24,-0.10,0.12,0.29
9.222,0.22,-0.09,0.04,0.24
9.232,0.16,-0.09,0.02,0.18
9.242,0.12,-0.13,0.09,0.20
9.252,0.17,-0.13,0.16,0.27
9.262,0.20,-0.20,0.32,0.42
9.272,0.30,-0.20,0.44,0.57
9.282,0.46,-0.10,0.51,0.69
9.292,0.59,-0.01,0.43,0.73
9.303,0.64,0.02,0.32,0.71
9.313,0.77,-0.03,0.18,0.79
9.323,0.67,-0.09,0.08,0.68
9.333,0.50,-0.09,0.28,0.58
9.343,0.46,-0.08,0.44,0.64
9.353,0.51,-0.07,0.68,0.85
9.363,0.70,-0.06,0.90,1.14
9.373,0.88,-0.03,0.96,1.30
9.383,0.91,0.07,0.87,1.26
9.393,0.82,0.18,0.76,1.13
9.403,0.80,0.39,0.65,1.10
9.413,0.79,0.71,0.49,1.17
9.423,0.64,1.00,0.32,1.23
9.433,0.35,1.14,0.16,1.20
9.443,0.14,1.10,0.04,1.11
9.453,-0.04,0.92,0.00,0.92
9.463,-0.18,0.76,0.19,0.80
9.473,-0.30,0.76,0.21,0.85
9.484,-0.26,0.93,0.22,0.99
9.494,-0.18,1.10,0.22,1.13
9.504,-0.11,1.29,0.12,1.30
9.514,-0.10,1.49,0.07,1.50
9.524,-0.09,1.53,0.09,1.54
9.534,-0.15,1.32,0.03,1.33
9.544,-0.31,0.98,-0.00,1.03
9.554,-0.52,0.64,-0.04,0.82
9.564,-0.67,0.42,-0.03,0.79
9.574,-0.75,0.40,0.06,0.85
9.584,-0.75,0.46,0.09,0.88
9.594,-0.61,0.53,0.09,0.81
9.604,-0.50,0.67,0.03,0.84
9.614,-0.38,0.84,-0.06,0.93
9.624,-0.31,0.97,-0.17,1.03
9.634,-0.33,0.93,-0.25,1.01
9.644,-0.38,0.77,-0.23,0.89
9.655,-0.54,0.62,-0.23,0.86
9.664,-0.72,0.63,-0.22,0.98
9.674,-0.89,0.78,-0.19,1.20
9.685,-1.01,0.95,-0.13,1.39
9.695,-0.98,1.11,-0.08,1.49
9.705,-0.81,1.20,-0.07,1.45
9.715,-0.59,1.23,-0.04,1.37
9.725,-0.35,1.22,-0.04,1.27
9.735,-0.09,1.20,-0.03,1.21
9.745,0.14,1.23,-0.06,1.24
9.755,0.19,1.21,-0.17,1.24
9.765,0.05,1.09,-0.30,1.13
9.775,-0.18,0.96,-0.33,1.03
9.785,-0.41,0.82,-0.29,0.96
9.795,-0.62,0.72,-0.24,0.98
9.805,-0.74,0.71,-0.19,1.05
9.815,-0.74,0.71,-0.07,1.03
9.825,-0.70,0.70,0.00,0.99
9.835,-0.63,0.66,0.07,0.91
9.846,-0.53,0.64,0.05,0.83
9.856,-0.46,0.65,0.01,0.80
9.866,-0.42,0.72,0.01,0.83
9.876,-0.34,0.78,0.01,0.85
9.886,-0.29,0.77,0.01,0.82
9.896,-0.19,0.70,0.05,0.73
9.906,-0.13,0.61,0.07,0.63
9.916,-0.07,0.50,0.16,0.53
9.926,-0.00,0.39,0.15,0.42
9.936,0.03,0.26,0.11,0.28
9.946,0.01,0.19,0.10,0.22
9.956,-0.04,0.17,0.06,0.18
9.966,-0.13,0.20,0.04,0.24
9.976,-0.18,0.20,-0.01,0.27
9.986,-0.15,0.17,-0.00,0.23
9.996,-0.13,0.08,0.04,0.16
10.006,-0.18,0.01,-0.09,0.20
10.017,-0.26,-0.08,-0.15,0.31
10.026,-0.34,-0.15,-0.13,0.39
10.037,-0.30,-0.17,-0.07,0.36
10.047,-0.20,-0.18,0.06,0.28
10.057,-0.01,-0.19,0.19,0.27
10.067,0.21,-0.20,0.22,0.36
10.077,0.45,-0.27,0.25,0.58
10.087,0.61,-0.39,0.21,0.75
10.097,0.71,-0.52,0.04,0.88
10.107,0.65,-0.61,-0.06,0.89
10.117,0.55,-0.63,-0.09,0.84
10.127,0.42,-0.62,-0.07,0.75
10.137,0.29,-0.64,0.04,0.70
10.147,0.20,-0.70,0.08,0.73
10.157,0.08,-0.75,0.04,0.75
10.167,0.00,-0.72,0.01,0.72
10.177,0.03,-0.65,0.06,0.66
10.187,0.09,-0.60,0.09,0.61
10.197,0.16,-0.58,0.12,0.61
10.207,0.19,-0.63,0.09,0.66
10.218,0.20,-0.74,0.06,0.77
10.228,0.27,-0.86,0.08,0.91
10.238,0.36,-0.91,0.10,0.98
10.248,0.40,-0.90,0.11,0.99
10.258,0.47,-0.85,-0.03,0.97
10.268,0.42,-0.85,-0.07,0.95
10.278,0.34,-0.84,-0.12,0.91
10.288,0.22,-0.86,-0.16,0.90
10.298,0.09,-0.79,-0.11,0.80
10.308,0.16,-0.87,-0.19,0.90
10.318,0.05,-0.98,-0.21,1.00
10.328,-0.16,-0.99,-0.28,1.05
10.338,-0.15,-0.95,-0.32,1.02
10.348,-0.12,-0.97,-0.30,1.03
10.358,-0.12,-0.94,-0.32,1.00
10.368,0.02,-0.86,-0.38,0.94
10.379,0.14,-0.88,-0.46,1.00
10.389,0.13,-0.88,-0.50,1.02
10.399,-0.00,-0.85,-0.48,0.98
10.409,-0.03,-0.89,-0.47,1.01
10.419,-0.09,-1.02,-0.45,1.12
10.429,-0.13,-1.16,-0.51,1.28
10.439,-0.17,-1.24,-0.50,1.35
10.449,-0.15,-1.24,-0.42,1.32
10.459,-0.03,-1.21,-0.27,1.24
10.469,0.04,-1.14,-0.23,1.17
10.479,0.14,-1.01,-0.26,1.05
10.489,0.18,-0.88,-0.33,0.95
10.499,0.22,-0.77,-0.32,0.86
10.509,0.23,-0.66,-0.30,0.76
10.520,0.13,-0.58,-0.41,0.72
10.529,0.06,-0.48,-0.54,0.72
10.540,-0.07,-0.39,-0.60,0.72
10.550,-0.22,-0.34,-0.56,0.69
10.560,-0.27,-0.30,-0.56,0.70
10.569,-0.26,-0.26,-0.50,0.62
10.580,-0.18,-0.22,-0.40,0.49
10.590,-0.09,-0.33,-0.27,0.44
10.600,0.08,-0.51,-0.15,0.53
10.610,0.22,-0.69,-0.10,0.73
10.620,0.29,-0.90,-0.13,0.96
10.630,0.35,-0.98,-0.18,1.05
10.640,0.34,-0.98,-0.25,1.07
10.650,0.29,-0.85,-0.34,0.96
10.660,0.18,-0.61,-0.42,0.76
10.670,0.06,-0.41,-0.39,0.57
10.680,-0.16,-0.32,-0.25,0.44
10.690,-0.33,-0.31,-0.13,0.47
10.700,-0.40,-0.28,-0.15,0.51
10.710,-0.47,-0.21,-0.28,0.59
10.721,-0.54,-0.15,-0.33,0.65
10.730,-0.56,-0.12,-0.32,0.65
10.740,-0.48,-0.09,-0.19,0.52
10.751,-0.31,-0.06,-0.06,0.32
10.761,-0.07,-0.06,-0.08,0.13
10.771,0.03,-0.14,-0.17,0.22
10.781,0.05,-0.22,-0.28,0.36
10.791,0.08,-0.23,-0.37,0.44
10.801,0.04,-0.29,-0.42,0.51
10.811,-0.06,-0.29,-0.50,0.58
10.821,-0.09,-0.30,-0.59,0.66
10.831,-0.07,-0.32,-0.58,0.67
10.841,-0.14,-0.29,-0.44,0.54
10.851,-0.20,-0.24,-0.23,0.39
10.861,-0.25,-0.23,-0.09,0.35
10.871,-0.24,-0.22,-0.01,0.32
10.881,-0.25,-0.23,0.07,0.35
10.891,-0.24,-0.23,0.08,0.34
10.902,-0.16,-0.25,0.05,0.31
10.912,-0.04,-0.33,-0.03,0.33
10.922,0.05,-0.40,-0.09,0.41
10.932,0.11,-0.36,-0.07,0.39
10.942,0.16,-0.25,-0.09,0.31
10.952,0.18,-0.19,-0.09,0.27
10.962,0.18,-0.13,-0.02,0.23
10.972,0.12,-0.05,-0.05,0.14
10.982,0.03,-0.03,-0.11,0.11
10.992,-0.10,-0.06,-0.12,0.16
11.002,-0.20,-0.13,-0.13,0.28
11.012,-0.26,-0.16,-0.11,0.32
11.022,-0.32,-0.16,-0.04,0.36
11.032,-0.36,-0.16,-0.03,0.39
11.042,-0.40,-0.19,-0.05,0.45
11.052,-0.41,-0.16,-0.04,0.44
11.062,-0.35,-0.11,0.03,0.36
11.072,-0.20,-0.07,0.04,0.22
11.083,-0.02,-0.09,0.04,0.10
11.092,0.17,-0.12,0.08,0.22
11.103,0.35,-0.10,0.09,0.37
11.113,0.47,-0.07,0.08,0.48
11.123,0.49,0.02,0.07,0.50
11.133,0.41,0.01,0.13,0.43
11.143,0.29,0.05,0.22,0.37
11.153,0.17,0.07,0.21,0.28
11.163,0.09,0.05,0.08,0.13
11.173,0.01,0.06,-0.06,0.09
11.183,0.02,0.08,-0.08,0.11
11.193,0.04,0.09,-0.01,0.10
11.203,0.05,0.15,0.03,0.16
11.213,0.08,0.20,0.06,0.22
11.223,0.10,0.18,0.09,0.22
11.233,0.12,0.09,0.08,0.17
11.243,0.12,0.02,0.05,0.13
11.253,0.11,-0.04,0.01,0.12
11.264,0.04,-0.04,-0.05,0.08
11.274,0.01,-0.03,-0.07,0.07
11.284,-0.02,-0.03,-0.08,0.09
11.294,-0.04,-0.05,-0.11,0.13
11.304,-0.05,-0.11,-0.16,0.20
11.314,-0.03,-0.17,-0.19,0.26
11.324,-0.01,-0.20,-0.19,0.28
11.334,-0.05,-0.19,-0.14,0.24
11.344,-0.04,-0.14,-0.04,0.15
11.354,-0.00,-0.09,-0.00,0.09
11.364,0.05,-0.06,-0.01,0.08
11.374,0.06,0.01,-0.07,0.09
11.384,0.05,0.08,-0.09,0.13
11.394,0.05,0.07,-0.04,0.09
11.404,0.05,0.04,0.03,0.07
11.414,0.09,0.02,0.09,0.13
11.424,0.13,-0.03,0.08,0.15
11.434,0.16,-0.11,0.02,0.19
11.445,0.13,-0.12,-0.07,0.19
11.455,0.04,-0.15,-0.11,0.19
11.465,-0.12,-0.19,-0.07,0.24
11.475,-0.23,-0.29,-0.10,0.39
11.485,-0.28,-0.33,-0.09,0.44
11.495,-0.24,-0.25,-0.05,0.35
11.505,-0.18,-0.07,-0.04,0.19
11.515,-0.12,0.13,-0.06,0.18
11.525,-0.06,0.27,-0.13,0.31
11.535,-0.01,0.34,-0.22,0.40
11.545,0.02,0.34,-0.24,0.42
11.555,0.04,0.25,-0.24,0.35
11.565,0.07,0.10,-0.25,0.28
11.575,0.03,-0.10,-0.23,0.26
11.585,-0.09,-0.25,-0.12,0.29
11.595,-0.15,-0.27,-0.01,0.31
11.606,-0.13,-0.22,0.11,0.28
11.616,-0.10,-0.09,0.12,0.18
11.626,-0.07,0.02,0.04,0.08
11.636,-0.01,0.06,-0.02,0.06
11.646,0.02,0.07,-0.05,0.09
11.656,0.03,0.10,-0.06,0.12
11.666,0.05,0.10,-0.04,0.12
11.676,0.09,0.04,-0.04,0.10
11.686,0.10,-0.05,-0.02,0.11
11.696,0.11,-0.13,0.03,0.17
11.706,0.09,-0.14,0.04,0.17
11.716,0.08,-0.10,0.07,0.15
11.726,0.10,-0.04,0.11,0.15
11.736,0.13,0.06,0.08,0.16
11.746,0.13,0.10,0.01,0.16
11.756,0.10,0.09,-0.03,0.13
11.766,0.03,0.05,-0.07,0.09
11.776,0.01,-0.04,-0.09,0.10
11.786,-0.01,-0.08,-0.07,0.11
11.796,-0.03,-0.08,-0.03,0.09
11.806,-0.04,-0.07,0.02,0.09
11.817,-0.04,-0.06,0.04,0.08
11.827,-0.05,-0.11,0.04,0.13
11.837,-0.04,-0.17,0.06,0.19
11.847,-0.03,-0.16,0.10,0.19
11.857,0.02,-0.08,0.12,0.14
11.867,0.08,-0.02,0.05,0.10
11.877,0.15,0.02,-0.03,0.16
11.887,0.18,0.02,-0.12,0.22
11.897,0.16,0.00,-0.15,0.22
11.907,0.13,-0.02,-0.13,0.19
11.917,0.07,-0.07,-0.07,0.12
11.927,0.02,-0.17,0.01,0.17
11.937,-0.04,-0.21,0.05,0.22
11.947,-0.05,-0.14,0.08,0.17
11.957,-0.02,-0.05,0.06,0.08
11.968,0.02,0.02,0.03,0.04
11.978,0.05,0.08,-0.00,0.10
11.988,0.06,0.10,-0.07,0.13
11.998,0.03,0.06,-0.11,0.13
12.008,0.02,0.02,-0.08,0.09
12.018,0.03,-0.06,-0.04,0.08
12.028,0.02,-0.13,-0.03,0.13
12.038,0.05,-0.09,-0.02,0.11
12.048,0.09,-0.06,-0.03,0.11
12.058,0.10,-0.02,-0.01,0.11
12.068,0.10,0.01,0.02,0.10
12.078,0.08,0.02,0.03,0.09
12.088,0.05,0.05,0.05,0.09
12.098,0.04,0.01,0.06,0.08
12.108,0.03,-0.04,0.07,0.08
12.118,0.02,-0.05,0.06,0.09
12.128,0.05,-0.08,0.08,0.13
12.138,0.07,-0.06,0.08,0.12
12.148,0.08,-0.06,0.04,0.10
12.159,0.06,-0.09,0.01,0.11
12.169,0.05,-0.04,0.01,0.06
12.179,0.06,0.00,-0.03,0.06
12.189,0.08,0.04,-0.06,0.11
12.199,0.11,0.05,-0.07,0.14
12.209,0.11,0.05,-0.10,0.15
12.219,0.11,0.03,-0.08,0.14
12.229,0.09,-0.05,-0.01,0.10
12.239,0.09,-0.11,0.07,0.15
12.249,0.06,-0.09,0.09,0.14
12.259,0.04,-0.00,0.05,0.07
12.269,-0.03,0.05,-0.04,0.07
12.279,-0.09,0.09,-0.05,0.14
12.289,-0.11,0.08,-0.06,0.15
12.299,-0.08,0.00,-0.05,0.09
12.309,-0.03,-0.03,0.04,0.06
12.319,0.01,-0.03,0.07,0.08
12.329,0.09,-0.04,0.07,0.12
12.340,0.16,-0.06,0.03,0.17
12.350,0.18,-0.09,-0.02,0.20
12.360,0.19,-0.16,-0.01,0.24
12.370,0.14,-0.18,0.01,0.23
12.380,0.07,-0.17,0.03,0.19
12.390,0.01,-0.12,0.07,0.14
12.400,-0.03,-0.02,0.11,0.12
12.410,0.03,0.02,0.08,0.08
12.420,0.05,0.04,0.02,0.07
12.430,0.07,0.04,-0.06,0.10
12.440,0.08,-0.01,-0.07,0.10
12.450,0.09,-0.05,-0.07,0.13
12.460,0.11,-0.08,-0.02,0.14
12.470,0.13,-0.09,0.00,0.15
12.480,0.13,-0.09,0.07,0.17
12.490,0.14,-0.07,0.10,0.18
12.500,0.14,-0.04,0.10,0.17
12.510,0.13,0.02,0.09,0.16
12.521,0.12,0.06,0.08,0.16
12.531,0.09,0.07,0.06,0.13
12.541,0.08,0.04,0.05,0.10
12.551,0.05,0.01,0.03,0.06
12.561,0.05,-0.06,0.08,0.11
12.571,0.06,-0.13,0.11,0.18
12.581,0.09,-0.13,0.12,0.20
12.591,0.11,-0.09,0.08,0.16
12.601,0.10,-0.08,0.01,0.13
12.611,0.09,-0.06,-0.02,0.11
12.621,0.07,-0.03,-0.05,0.09
12.631,0.04,0.02,-0.05,0.07
12.641,0.03,0.02,-0.04,0.05
12.651,0.04,-0.01,-0.01,0.04
12.661,0.06,-0.02,0.02,0.07
12.672,0.07,-0.02,0.05,0.09
12.681,0.06,-0.02,0.06,0.08
12.691,0.04,-0.04,0.05,0.08
12.702,0.03,-0.06,0.07,0.09
12.712,0.03,-0.04,0.06,0.08
12.722,0.04,-0.02,0.04,0.06
12.732,0.06,-0.01,-0.01,0.07
12.742,0.07,-0.03,-0.04,0.08
12.752,0.05,-0.03,-0.04,0.07
12.762,0.03,-0.02,-0.02,0.04
12.772,0.04,-0.01,-0.01,0.04
12.782,0.07,-0.04,0.02,0.09
12.792,0.08,-0.06,0.05,0.11
12.802,0.07,-0.04,0.03,0.09
12.812,0.07,-0.01,0.02,0.07
12.822,0.05,0.03,0.03,0.07
12.832,0.09,0.05,0.04,0.11
12.842,0.08,0.04,-0.01,0.09
12.853,0.06,0.02,-0.04,0.08
12.862,0.08,-0.03,0.01,0.09
12.873,0.06,-0.11,0.04,0.13
12.883,0.06,-0.12,0.04,0.14
12.893,0.09,-0.09,-0.01,0.13
12.903,0.07,-0.06,-0.05,0.10
12.913,0.02,-0.02,-0.09,0.09
12.923,-0.03,-0.04,-0.12,0.13
12.933,-0.05,-0.05,-0.07,0.10
12.943,-0.04,-0.05,-0.02,0.07
12.953,0.01,-0.04,0.05,0.06
12.963,0.08,-0.03,0.09,0.13
12.973,0.11,-0.03,0.09,0.15
12.983,0.14,0.01,0.06,0.15
12.993,0.13,0.03,0.01,0.13
13.003,0.12,0.03,0.02,0.12
13.013,0.09,0.03,0.04,0.10
13.023,0.08,-0.01,0.04,0.09
13.034,0.08,-0.04,0.02,0.09
13.044,0.05,-0.04,-0.01,0.07
13.054,0.05,-0.04,-0.04,0.07
13.064,0.02,-0.04,-0.04,0.06
13.074,0.02,-0.04,-0.05,0.07
13.084,0.03,-0.01,-0.04,0.06
13.094,0.05,0.01,-0.04,0.06
13.104,0.07,-0.02,-0.04,0.08
13.114,0.07,-0.05,-0.03,0.09
13.124,0.06,-0.10,-0.00,0.12
13.134,0.05,-0.09,0.01,0.10
