time,ax,ay,az,atotal
13.143,0.01,-0.15,0.12,0.19
13.153,0.01,-0.16,0.12,0.20
13.163,0.02,-0.11,0.12,0.17
13.173,0.04,-0.06,0.08,0.11
13.183,0.07,-0.05,0.08,0.11
13.193,0.08,-0.04,0.03,0.10
13.203,0.09,0.00,-0.02,0.09
13.214,0.06,0.01,-0.07,0.09
13.224,0.01,0.01,-0.06,0.07
13.234,-0.02,0.03,-0.01,0.04
13.244,-0.00,0.04,0.06,0.07
13.254,0.02,0.02,0.06,0.07
13.264,0.08,-0.02,0.04,0.09
13.274,0.09,-0.04,0.02,0.10
13.284,0.07,-0.06,-0.03,0.09
13.294,0.04,-0.04,-0.06,0.08
13.304,0.02,-0.01,-0.06,0.06
13.314,0.00,-0.01,-0.05,0.05
13.324,-0.02,-0.01,-0.03,0.04
13.334,0.02,-0.03,-0.03,0.05
13.344,0.03,-0.05,-0.04,0.07
13.354,0.05,-0.05,-0.03,0.08
13.364,0.05,-0.04,-0.02,0.07
13.374,0.05,-0.02,-0.02,0.06
13.384,0.05,-0.04,-0.00,0.07
13.394,0.04,-0.06,-0.00,0.07
13.404,0.05,-0.05,-0.02,0.07
13.415,0.06,-0.04,-0.02,0.07
13.425,0.06,-0.01,0.01,0.06
13.435,0.07,-0.00,0.03,0.08
13.445,0.04,0.02,0.01,0.05
13.455,0.03,0.02,-0.01,0.04
13.465,0.02,0.01,-0.02,0.03
13.475,0.02,-0.01,-0.03,0.03
13.485,0.03,-0.03,-0.04,0.06
13.495,0.04,-0.08,-0.02,0.09
13.505,0.05,-0.09,-0.01,0.11
13.515,0.07,-0.05,0.01,0.09
13.525,0.06,0.01,-0.00,0.06
13.535,0.05,0.03,-0.04,0.07
13.545,0.02,0.03,-0.09,0.10
13.555,-0.02,0.03,-0.10,0.10
13.566,-0.02,0.01,-0.08,0.08
13.575,-0.02,-0.03,-0.08,0.08
13.586,-0.00,-0.05,-0.08,0.10
13.596,0.01,-0.08,-0.08,0.11
13.606,0.03,-0.08,-0.04,0.09
13.616,0.02,-0.07,0.00,0.08
13.626,0.02,-0.05,0.02,0.06
13.636,-0.00,0.00,0.04,0.04
13.646,0.03,0.05,0.01,0.06
13.656,0.04,0.05,-0.02,0.07
13.666,0.06,0.01,-0.04,0.07
13.676,0.07,-0.03,-0.04,0.09
13.686,0.07,-0.04,-0.03,0.08
13.696,0.04,-0.04,-0.00,0.05
13.706,0.04,-0.03,-0.01,0.05
13.716,0.02,-0.04,-0.03,0.05
13.726,0.01,-0.04,-0.04,0.06
13.736,-0.00,-0.02,-0.06,0.07
13.747,-0.01,0.00,-0.08,0.08
13.757,-0.01,0.02,-0.08,0.08
13.767,0.00,0.01,-0.06,0.06
13.777,0.00,0.00,-0.01,0.01
13.787,0.01,0.01,0.00,0.01
13.797,0.01,-0.01,-0.02,0.02
13.807,0.05,-0.04,-0.00,0.06
13.817,0.07,-0.08,-0.02,0.10
13.827,0.05,-0.09,-0.01,0.11
13.837,0.06,-0.08,0.02,0.10
13.847,0.07,-0.07,0.01,0.10
13.857,0.06,-0.05,-0.02,0.08
13.867,0.06,-0.04,-0.08,0.11
13.877,0.00,-0.03,-0.06,0.07
13.887,-0.00,-0.01,-0.00,0.01
13.897,-0.02,-0.00,0.01,0.02
13.907,-0.01,0.00,0.01,0.02
13.918,0.02,-0.01,-0.01,0.02
13.927,0.02,0.01,0.01,0.02
13.938,0.04,0.02,0.03,0.06
13.948,0.05,0.03,0.04,0.07
13.958,0.06,0.04,0.03,0.07
13.968,0.10,0.01,-0.02,0.10
13.978,0.06,0.02,-0.02,0.07
13.988,0.04,0.06,-0.01,0.07
13.998,0.03,0.03,-0.06,0.07
14.008,-0.01,-0.00,-0.04,0.04
14.018,-0.01,-0.03,-0.02,0.04
14.028,-0.01,-0.11,-0.01,0.11
14.038,-0.02,-0.14,0.00,0.14
14.048,-0.01,-0.15,0.03,0.15
14.058,0.00,-0.10,0.07,0.12
14.068,0.02,-0.04,0.07,0.08
14.078,0.03,0.00,0.02,0.04
14.088,0.00,0.03,-0.03,0.04
14.099,-0.00,0.03,-0.06,0.07
14.108,0.03,0.01,-0.01,0.03
14.119,0.06,-0.05,0.06,0.10
14.129,0.07,-0.06,0.10,0.14
14.139,0.07,-0.03,0.06,0.09
14.149,0.04,-0.00,-0.02,0.04
14.159,0.03,0.01,-0.05,0.06
14.169,-0.00,0.03,-0.05,0.06
14.179,0.01,0.03,-0.03,0.05
14.189,0.01,0.00,-0.01,0.02
14.199,0.02,-0.05,-0.00,0.06
14.209,0.03,-0.08,0.01,0.09
14.219,0.05,-0.08,0.01,0.09
14.229,0.06,-0.05,0.02,0.08
14.239,0.06,-0.04,-0.00,0.07
14.249,0.05,-0.02,0.00,0.05
14.259,0.04,0.00,-0.00,0.04
14.269,0.03,-0.02,-0.03,0.05
14.280,0.03,-0.01,-0.04,0.05
14.289,0.04,0.02,-0.04,0.06
14.300,0.04,0.02,-0.02,0.05
14.310,0.05,-0.00,0.02,0.05
14.320,0.03,-0.02,0.02,0.04
14.330,0.04,-0.03,-0.01,0.06
14.340,0.03,-0.05,0.00,0.06
14.350,0.02,-0.07,-0.01,0.08
14.360,0.04,-0.08,-0.00,0.09
14.370,0.08,-0.05,-0.00,0.09
14.380,0.10,-0.04,0.01,0.11
14.390,0.11,-0.02,0.01,0.11
14.400,0.10,-0.04,-0.00,0.11
14.410,0.09,-0.06,0.01,0.11
14.420,0.04,-0.07,0.03,0.09
14.430,0.01,-0.05,0.07,0.08
14.440,-0.01,-0.03,0.06,0.06
14.450,0.01,-0.01,0.04,0.04
14.461,0.03,-0.00,0.01,0.03
14.470,0.04,0.01,0.00,0.04
14.481,0.06,0.02,-0.02,0.07
14.491,0.08,-0.01,-0.03,0.08
14.501,0.07,-0.05,0.00,0.09
14.511,0.05,-0.06,0.03,0.09
14.521,0.05,-0.04,0.04,0.08
14.531,0.03,-0.02,0.01,0.04
14.541,0.03,-0.04,-0.02,0.05
14.551,0.03,-0.05,-0.03,0.07
14.561,0.04,-0.06,-0.01,0.07
14.571,0.05,-0.04,0.01,0.06
14.581,0.03,-0.04,0.06,0.08
14.591,0.02,-0.07,0.07,0.10
14.601,0.01,-0.10,0.06,0.11
14.611,0.04,-0.11,0.07,0.13
14.621,0.04,-0.10,0.05,0.12
14.631,0.04,-0.06,0.03,0.08
14.642,0.03,-0.01,-0.02,0.04
14.652,0.02,0.03,-0.09,0.09
14.662,0.01,0.06,-0.09,0.11
14.672,0.02,0.07,-0.06,0.10
14.682,0.02,0.06,0.04,0.08
14.692,0.06,0.03,0.12,0.14
14.702,0.06,0.01,0.12,0.14
14.712,0.07,-0.00,0.06,0.09
14.722,0.06,-0.01,0.02,0.07
14.732,0.04,-0.04,-0.00,0.06
14.742,0.03,-0.03,0.04,0.06
14.752,0.01,-0.01,0.07,0.07
14.762,0.03,-0.02,0.02,0.05
14.772,0.04,-0.03,-0.02,0.06
14.782,0.03,-0.02,-0.06,0.07
14.792,0.03,-0.01,-0.04,0.05
14.802,0.01,-0.01,-0.02,0.02
14.812,-0.01,-0.01,0.01,0.02
14.822,-0.01,-0.04,0.03,0.05
14.833,0.01,-0.04,0.04,0.06
14.843,0.02,-0.03,0.06,0.08
14.853,0.03,-0.04,0.01,0.05
14.863,0.04,-0.06,0.01,0.07
14.873,0.02,-0.08,0.08,0.12
14.883,0.03,-0.06,0.09,0.11
14.893,0.04,-0.04,0.03,0.06
14.903,0.03,-0.01,-0.03,0.05
14.913,-0.00,-0.02,-0.04,0.04
14.923,-0.01,-0.03,-0.03,0.04
14.933,-0.01,-0.03,0.02,0.04
14.943,0.00,-0.05,0.06,0.07
14.953,0.02,-0.06,0.06,0.09
14.963,0.04,-0.06,0.07,0.10
14.973,0.05,-0.06,0.05,0.09
14.983,0.07,-0.03,0.03,0.08
14.993,0.04,-0.01,0.02,0.05
15.003,0.03,0.00,-0.01,0.03
15.014,0.01,0.00,-0.04,0.04
15.024,-0.01,-0.02,-0.07,0.07
15.034,-0.02,-0.01,-0.06,0.07
15.044,-0.02,-0.01,-0.03,0.04
15.054,-0.02,-0.04,0.02,0.05
15.064,-0.00,-0.06,0.06,0.08
15.074,0.02,-0.06,0.05,0.08
15.084,0.04,-0.05,0.02,0.07
15.094,0.05,-0.05,-0.00,0.08
15.104,0.04,-0.04,0.01,0.06
15.114,0.03,-0.06,0.03,0.07
15.124,0.04,-0.05,0.04,0.07
15.134,0.08,-0.02,0.04,0.09
15.144,0.11,0.01,0.04,0.12
15.154,0.11,0.03,0.01,0.12
15.164,0.08,0.02,0.00,0.09
15.174,0.05,0.01,0.03,0.06
15.185,0.06,-0.02,0.09,0.11
15.195,0.06,-0.06,0.11,0.14
15.205,0.08,-0.07,0.08,0.14
15.215,0.07,-0.04,0.03,0.09
15.225,0.06,-0.01,-0.03,0.07
15.235,0.03,-0.01,-0.02,0.03
15.245,0.01,0.01,-0.02,0.03
15.255,0.02,-0.01,-0.03,0.04
15.265,0.01,-0.02,0.00,0.02
15.275,-0.00,-0.03,0.01,0.03
15.285,0.04,-0.05,-0.01,0.07
15.295,0.08,-0.04,-0.00,0.09
15.305,0.05,0.01,0.02,0.06
15.315,0.04,0.03,0.02,0.06
15.325,0.06,0.01,0.04,0.07
15.335,0.06,0.01,0.06,0.08
15.345,0.07,0.01,0.02,0.07
15.355,0.07,-0.00,0.00,0.07
15.366,0.06,-0.03,-0.00,0.07
15.376,0.06,-0.03,-0.02,0.07
15.386,0.04,-0.03,0.03,0.05
15.396,0.03,-0.05,0.05,0.08
15.406,0.01,-0.09,0.05,0.10
15.416,-0.00,-0.10,0.02,0.10
15.426,-0.01,-0.09,-0.02,0.09
15.436,-0.03,-0.07,-0.05,0.10
15.446,-0.01,-0.06,-0.06,0.08
15.456,-0.00,0.00,-0.04,0.04
15.466,0.02,0.03,-0.02,0.04
15.476,0.04,0.04,0.02,0.06
15.486,0.04,0.02,0.01,0.05
15.496,0.07,0.01,0.04,0.08
15.506,0.11,-0.03,0.00,0.12
15.516,0.13,-0.04,-0.02,0.14
15.526,0.13,-0.02,-0.03,0.13
15.536,0.10,-0.01,-0.03,0.11
15.547,0.06,0.01,-0.03,0.07
15.556,0.04,0.01,-0.04,0.06
15.566,0.02,-0.01,-0.04,0.05
15.577,0.01,-0.03,-0.02,0.04
15.587,0.02,-0.02,-0.01,0.03
15.597,0.03,-0.02,0.02,0.05
15.607,0.07,-0.03,0.01,0.08
15.617,0.07,-0.03,0.00,0.08
15.627,0.05,-0.04,-0.00,0.07
15.637,0.03,-0.04,-0.01,0.05
15.647,0.03,-0.04,-0.03,0.06
15.657,0.04,-0.02,-0.01,0.05
15.667,0.05,-0.04,-0.01,0.07
15.677,0.04,-0.06,-0.01,0.08
15.687,0.07,-0.05,0.01,0.09
15.697,0.07,-0.02,0.03,0.08
15.707,0.06,-0.01,0.01,0.06
15.718,0.04,0.00,-0.02,0.04
15.728,0.02,-0.00,-0.02,0.03
15.738,0.00,-0.03,-0.01,0.03
15.748,0.03,-0.00,-0.01,0.03
15.758,0.05,0.02,0.02,0.06
15.768,0.07,0.00,0.01,0.07
15.778,0.06,-0.01,0.01,0.06
15.788,0.05,-0.03,0.00,0.06
15.798,0.02,-0.06,-0.01,0.07
15.808,0.03,-0.09,0.03,0.10
15.818,0.06,-0.08,0.09,0.14
15.828,0.10,-0.05,0.10,0.15
15.838,0.10,-0.03,0.10,0.14
15.848,0.10,0.02,0.09,0.14
15.858,0.11,0.06,0.09,0.16
15.868,0.07,0.06,0.09,0.13
15.878,0.05,-0.02,0.06,0.08
15.889,0.04,-0.08,0.01,0.09
15.898,0.07,-0.08,-0.03,0.10
15.909,0.07,-0.07,-0.04,0.11
15.919,0.07,-0.04,-0.06,0.10
15.929,0.04,-0.01,-0.09,0.09
15.939,0.00,-0.00,-0.08,0.08
15.949,0.00,0.02,-0.07,0.07
15.959,0.02,0.03,-0.11,0.12
15.969,-0.00,0.01,-0.12,0.13
15.979,-0.03,-0.01,-0.05,0.06
15.989,-0.03,-0.06,0.02,0.07
15.999,-0.01,-0.07,0.06,0.09
16.009,0.01,-0.06,0.05,0.08
16.019,0.04,-0.03,0.02,0.06
16.029,0.03,0.00,-0.02,0.04
16.039,-0.00,0.02,-0.06,0.07
16.049,-0.02,0.02,-0.06,0.07
16.059,-0.01,0.00,-0.03,0.03
16.069,0.00,-0.03,-0.01,0.03
16.079,0.02,-0.04,0.01,0.05
16.090,0.02,-0.04,-0.01,0.04
16.100,0.01,-0.01,-0.05,0.05
16.110,-0.01,-0.01,-0.07,0.07
16.120,0.00,-0.01,-0.08,0.08
16.130,0.01,0.00,-0.06,0.06
16.140,0.02,0.01,-0.04,0.05
16.150,0.05,0.02,-0.05,0.07
16.160,0.06,0.01,-0.07,0.09
16.170,0.05,0.01,-0.09,0.10
16.180,0.02,-0.01,-0.07,0.07
16.190,-0.00,-0.03,-0.08,0.08
16.200,-0.02,-0.05,-0.07,0.09
16.210,-0.03,-0.01,-0.06,0.07
16.220,-0.03,0.05,-0.07,0.09
16.230,-0.01,0.02,-0.08,0.08
16.240,0.00,0.01,-0.06,0.06
16.250,-0.01,0.02,-0.07,0.07
16.261,-0.02,0.00,-0.06,0.06
16.271,-0.00,-0.03,-0.08,0.08
16.281,0.02,-0.04,-0.05,0.07
16.291,0.04,-0.06,-0.04,0.09
16.301,0.02,-0.06,-0.06,0.09
16.311,-0.01,-0.04,-0.08,0.09
16.321,-0.00,-0.02,-0.05,0.05
16.331,0.03,0.03,-0.03,0.05
16.341,0.04,0.05,-0.04,0.07
16.351,0.03,0.05,-0.08,0.10
16.361,0.02,0.05,-0.08,0.09
16.371,0.01,0.05,-0.06,0.07
16.381,-0.02,0.02,-0.04,0.05
16.391,-0.04,-0.02,-0.01,0.05
16.401,-0.03,-0.04,-0.02,0.05
16.411,-0.01,-0.04,-0.03,0.05
16.421,0.02,-0.02,-0.01,0.03
16.431,0.04,-0.02,-0.01,0.05
16.442,0.06,-0.03,-0.04,0.08
16.452,0.04,-0.04,-0.02,0.06
16.462,0.02,-0.06,-0.00,0.07
16.472,0.00,-0.09,-0.01,0.09
16.482,0.01,-0.09,-0.02,0.09
16.492,0.03,-0.08,0.02,0.08
16.502,0.07,-0.03,0.07,0.11
16.512,0.09,0.03,0.08,0.12
16.522,0.08,0.05,0.03,0.10
16.532,0.08,0.05,-0.05,0.11
16.542,0.05,0.04,-0.08,0.10
16.552,0.02,0.04,-0.07,0.09
16.562,-0.00,0.02,-0.04,0.04
16.572,0.01,-0.02,-0.02,0.03
16.582,-0.00,-0.03,-0.01,0.03
16.592,0.01,-0.02,-0.03,0.04
16.602,0.04,-0.02,-0.05,0.07
16.612,0.02,-0.02,-0.03,0.04
16.622,0.03,-0.04,0.02,0.05
16.633,0.07,-0.06,0.06,0.11
16.642,0.09,-0.05,0.08,0.13
16.653,0.12,-0.02,0.05,0.13
16.663,0.14,-0.01,0.05,0.15
16.673,0.15,-0.01,0.02,0.16
16.683,0.13,-0.03,-0.00,0.13
16.693,0.11,-0.05,-0.01,0.12
16.703,0.06,-0.04,-0.01,0.08
16.713,0.02,-0.04,-0.00,0.04
16.723,-0.00,-0.01,-0.02,0.03
16.733,-0.00,0.02,-0.01,0.02
16.743,0.02,0.03,-0.00,0.04
16.753,0.06,0.01,0.02,0.07
16.763,0.10,-0.02,0.03,0.11
16.773,0.04,0.02,0.06,0.07
16.783,0.19,0.00,0.01,0.19
16.793,0.20,-0.07,-0.10,0.23
16.804,0.13,-0.07,-0.07,0.16
16.814,0.17,-0.05,0.03,0.18
16.824,0.19,-0.04,0.10,0.22
16.834,0.30,-0.03,0.05,0.30
16.844,0.28,-0.05,-0.04,0.28
16.854,0.16,-0.01,0.00,0.16
16.864,0.10,-0.02,0.06,0.12
16.874,0.07,-0.01,0.16,0.17
16.884,0.22,-0.05,0.14,0.27
16.894,0.19,-0.06,0.09,0.23
16.904,0.18,-0.00,0.11,0.21
16.914,0.27,-0.04,0.03,0.28
16.924,0.20,-0.07,-0.00,0.21
16.934,0.16,-0.01,0.05,0.17
16.944,0.15,-0.00,0.08,0.17
16.954,0.14,-0.04,0.08,0.16
16.964,0.14,-0.05,0.01,0.15
16.975,0.15,-0.02,0.00,0.15
16.984,0.14,0.00,-0.02,0.14
16.995,0.14,0.03,-0.04,0.15
17.005,0.14,0.05,-0.06,0.16
17.015,0.14,0.03,-0.06,0.16
17.025,0.12,-0.00,-0.04,0.12
17.035,0.10,-0.04,-0.02,0.11
17.045,0.12,-0.03,-0.00,0.12
17.055,0.14,-0.02,0.01,0.15
17.065,0.16,0.03,-0.04,0.16
17.075,0.10,0.08,-0.10,0.16
17.085,0.06,0.08,-0.14,0.17
17.095,0.08,0.01,-0.14,0.16
17.105,0.06,-0.01,-0.15,0.16
17.115,0.05,-0.03,-0.17,0.18
17.125,0.03,-0.00,-0.20,0.20
17.135,-0.03,0.06,-0.22,0.23
17.145,-0.09,0.13,-0.25,0.30
17.155,-0.12,0.20,-0.28,0.36
17.166,-0.13,0.08,-0.35,0.38
17.176,-0.23,0.08,-0.34,0.42
17.186,-0.23,0.13,-0.32,0.41
17.196,-0.25,0.12,-0.34,0.44
17.206,-0.25,0.03,-0.33,0.42
17.216,-0.23,-0.04,-0.23,0.33
17.226,-0.20,-0.07,-0.16,0.26
17.236,-0.17,-0.08,-0.14,0.23
17.246,-0.14,-0.05,-0.12,0.19
17.256,-0.08,-0.06,-0.06,0.12
17.266,-0.05,-0.07,0.00,0.08
17.276,0.01,-0.03,0.03,0.04
17.286,0.05,-0.00,-0.02,0.06
17.296,0.06,0.03,-0.05,0.08
17.306,0.03,0.07,-0.05,0.09
17.316,0.04,0.10,-0.08,0.13
17.326,0.04,0.05,-0.08,0.11
17.336,0.03,0.10,-0.04,0.11
17.347,-0.01,0.15,-0.01,0.16
17.357,0.02,0.17,-0.00,0.17
17.367,0.03,0.03,-0.00,0.04
17.377,0.02,-0.05,0.05,0.08
17.387,0.08,-0.03,0.14,0.17
17.397,0.15,-0.08,0.18,0.25
17.407,0.22,-0.18,0.18,0.33
17.417,0.25,-0.21,0.19,0.38
17.427,0.28,-0.19,0.21,0.40
17.437,0.29,-0.14,0.22,0.39
17.447,0.23,-0.06,0.18,0.30
17.457,0.14,0.06,0.06,0.16
17.467,0.01,0.16,-0.03,0.16
17.477,-0.12,0.21,-0.06,0.25
17.487,-0.23,0.12,0.06,0.26
17.497,-0.18,-0.06,0.12,0.23
17.507,0.00,-0.25,0.22,0.34
17.517,0.21,-0.32,0.34,0.51
17.528,0.34,-0.34,0.32,0.58
17.538,0.35,-0.30,0.25,0.53
17.548,0.21,-0.18,0.15,0.31
17.558,0.06,-0.10,0.10,0.16
17.568,-0.08,-0.08,0.12,0.16
17.578,-0.12,-0.26,0.16,0.33
17.588,-0.13,-0.39,0.24,0.48
17.598,0.04,-0.29,0.39,0.49
17.608,0.47,0.00,0.36,0.59
17.618,0.71,0.29,0.23,0.80
17.628,0.50,0.17,0.14,0.54
17.638,0.06,-0.20,0.12,0.24
17.648,-0.20,-0.41,0.23,0.51
17.658,-0.15,-0.40,0.30,0.52
17.668,-0.06,-0.28,0.32,0.43
17.678,0.02,-0.13,0.31,0.34
17.688,0.03,-0.06,0.27,0.28
17.699,0.03,-0.11,0.21,0.24
17.708,0.19,-0.02,0.17,0.26
17.719,0.17,0.07,0.08,0.20
17.729,0.16,0.13,0.02,0.20
17.739,0.10,0.14,0.01,0.17
17.749,0.04,0.08,0.07,0.11
17.759,-0.01,-0.05,0.15,0.16
17.769,-0.03,-0.21,0.25,0.33
17.779,-0.03,-0.26,0.25,0.36
17.789,-0.10,-0.26,0.20,0.35
17.799,-0.10,-0.22,0.17,0.30
17.809,-0.06,-0.15,0.11,0.19
17.819,-0.03,-0.11,0.07,0.13
17.829,0.01,-0.05,0.02,0.06
17.839,0.02,-0.02,-0.00,0.03
17.849,-0.00,0.02,0.01,0.02
17.859,-0.03,0.02,0.05,0.06
17.869,-0.03,0.02,0.05,0.06
17.880,-0.03,-0.02,0.05,0.06
17.890,0.03,-0.08,0.06,0.11
17.900,0.08,-0.11,0.06,0.15
17.910,0.07,-0.10,0.05,0.13
17.920,0.05,-0.05,0.04,0.09
17.930,0.02,-0.02,0.05,0.06
17.940,-0.01,0.01,0.03,0.03
17.950,-0.05,-0.00,0.18,0.18
17.960,0.17,0.03,-0.01,0.18
17.970,0.13,0.06,0.07,0.16
17.980,0.03,-0.12,0.17,0.20
17.990,0.14,-0.10,0.08,0.18
18.000,0.13,-0.05,0.09,0.17
18.010,0.17,0.01,0.07,0.19
18.020,0.19,0.02,0.04,0.20
18.030,0.15,0.03,0.06,0.17
