time,ax,ay,az,atotal
6.647,0.04,-0.04,0.04,0.07
6.658,0.03,-0.01,0.04,0.05
6.668,0.03,0.02,0.01,0.03
6.678,0.01,0.02,0.01,0.03
6.688,-0.00,0.03,0.02,0.04
6.698,-0.01,0.02,0.04,0.05
6.708,-0.00,-0.00,0.04,0.05
6.718,0.00,-0.01,0.04,0.04
6.728,0.00,-0.02,0.00,0.02
6.738,0.01,-0.02,-0.03,0.04
6.748,0.04,-0.01,-0.03,0.05
6.758,0.03,-0.01,-0.03,0.04
6.768,0.02,-0.02,0.01,0.03
6.778,0.01,0.01,0.07,0.07
6.788,0.03,0.04,0.08,0.10
6.798,0.05,0.08,0.01,0.10
6.808,0.06,0.12,-0.06,0.15
6.819,0.05,0.13,-0.09,0.16
6.828,0.02,0.07,-0.08,0.11
6.839,-0.02,0.01,-0.02,0.03
6.849,-0.02,-0.08,0.08,0.11
6.859,-0.04,-0.14,0.11,0.18
6.869,-0.04,-0.15,0.13,0.20
6.879,-0.03,-0.14,0.09,0.17
6.889,-0.01,-0.05,0.06,0.08
6.899,-0.02,-0.01,0.02,0.03
6.909,-0.01,0.02,0.01,0.02
6.919,-0.03,0.01,-0.01,0.03
6.929,-0.03,0.00,0.01,0.03
6.939,-0.03,-0.02,-0.01,0.03
6.949,-0.02,-0.02,0.02,0.03
6.959,-0.01,0.01,0.04,0.04
6.969,0.00,0.02,0.04,0.05
6.979,0.00,0.05,0.03,0.06
6.990,0.03,0.06,0.00,0.07
7.000,0.06,0.05,-0.03,0.09
7.010,0.06,0.03,-0.01,0.07
7.020,0.05,-0.00,0.01,0.05
7.030,0.05,-0.03,0.05,0.08
7.040,0.03,-0.04,0.07,0.09
7.050,0.03,-0.02,0.07,0.08
7.060,0.03,-0.00,0.03,0.04
7.070,0.03,0.04,-0.02,0.05
7.080,0.03,0.05,-0.04,0.08
7.090,0.03,0.04,-0.05,0.07
7.100,0.03,0.01,-0.02,0.03
7.110,0.02,-0.02,0.01,0.03
7.120,-0.01,-0.05,0.02,0.06
7.130,-0.02,-0.07,0.04,0.08
7.140,-0.03,-0.06,0.07,0.09
7.150,-0.01,-0.03,0.08,0.08
7.160,-0.01,-0.01,0.07,0.07
7.171,0.00,-0.00,0.04,0.04
7.181,0.00,0.02,0.02,0.03
7.191,0.01,0.04,0.03,0.05
7.201,0.00,0.03,0.01,0.03
7.211,-0.02,0.01,0.04,0.05
7.221,-0.02,0.00,0.05,0.06
7.231,-0.02,-0.01,0.04,0.04
7.241,0.00,-0.01,0.03,0.03
7.251,0.02,0.01,0.03,0.03
7.261,0.03,0.02,0.02,0.04
7.271,0.03,-0.00,0.00,0.03
7.281,0.01,-0.00,0.01,0.02
7.291,0.00,-0.01,0.03,0.03
7.301,-0.01,-0.01,0.03,0.03
7.311,0.00,-0.00,0.05,0.05
7.321,-0.01,-0.00,0.04,0.04
7.331,0.00,-0.00,0.01,0.01
7.342,0.01,0.01,0.02,0.03
7.351,0.02,-0.01,0.03,0.04
7.362,0.02,-0.03,0.04,0.05
7.372,0.02,-0.03,0.04,0.05
7.382,0.03,-0.02,0.06,0.07
7.392,0.03,-0.03,0.07,0.08
7.402,0.03,-0.01,0.04,0.05
7.412,0.01,-0.00,0.01,0.01
7.422,0.00,0.00,0.00,0.01
7.432,0.01,-0.00,-0.00,0.01
7.442,0.01,-0.01,0.01,0.02
7.452,0.01,-0.01,0.03,0.04
7.462,-0.00,-0.00,0.04,0.04
7.472,-0.02,0.01,0.07,0.07
7.482,-0.03,0.01,0.07,0.08
7.492,-0.04,0.02,0.05,0.06
7.502,-0.02,0.01,0.00,0.02
7.512,-0.01,-0.02,-0.03,0.04
7.523,-0.00,-0.02,-0.07,0.07
7.533,0.02,0.01,-0.04,0.05
7.543,0.02,-0.01,-0.01,0.03
7.553,0.02,-0.01,0.05,0.06
7.563,0.02,0.02,0.08,0.09
7.573,0.04,0.06,0.09,0.11
7.583,0.06,0.09,0.02,0.11
7.593,0.05,0.10,-0.06,0.12
7.603,0.02,0.08,-0.08,0.12
7.613,-0.02,0.05,-0.08,0.09
7.623,-0.03,-0.04,-0.01,0.05
7.633,-0.02,-0.09,0.06,0.11
7.643,-0.02,-0.14,0.10,0.17
7.653,-0.02,-0.15,0.11,0.19
7.663,-0.01,-0.10,0.08,0.12
7.673,-0.02,-0.06,0.03,0.07
7.684,-0.02,0.01,0.02,0.03
7.693,-0.03,0.04,0.02,0.05
7.704,-0.01,0.03,0.02,0.04
7.714,-0.02,0.01,0.04,0.05
7.724,-0.01,-0.01,0.03,0.03
7.734,0.01,-0.02,0.06,0.06
7.744,0.03,-0.02,0.05,0.06
7.754,0.02,-0.01,0.05,0.06
7.764,0.01,0.01,0.05,0.05
7.774,0.01,0.03,0.03,0.04
7.784,0.02,0.03,-0.01,0.04
7.794,0.02,0.03,-0.03,0.05
7.804,0.02,0.02,-0.02,0.04
7.815,0.03,-0.00,0.00,0.03
7.824,0.04,-0.01,0.05,0.07
7.834,0.05,-0.01,0.07,0.08
7.844,0.04,-0.00,0.03,0.05
7.854,0.02,0.03,0.03,0.04
7.864,0.02,0.05,-0.00,0.05
7.874,0.01,0.06,-0.03,0.07
7.885,-0.01,0.06,-0.03,0.07
7.895,-0.00,0.03,-0.02,0.04
7.905,-0.00,-0.00,0.01,0.01
7.915,-0.01,-0.02,0.02,0.03
7.925,-0.01,-0.03,0.06,0.07
7.935,-0.01,-0.04,0.07,0.08
7.945,-0.03,-0.04,0.08,0.10
7.955,-0.03,-0.03,0.08,0.09
7.965,-0.02,-0.02,0.07,0.07
7.975,-0.04,-0.01,0.04,0.05
7.985,-0.03,-0.01,0.03,0.04
7.995,-0.01,-0.01,0.04,0.04
8.005,0.01,-0.01,0.03,0.04
8.015,-0.00,-0.04,0.06,0.07
8.025,-0.02,-0.03,0.06,0.07
8.035,-0.02,-0.02,0.05,0.06
8.045,-0.01,-0.02,0.04,0.05
8.055,0.00,-0.03,0.02,0.04
8.066,0.03,-0.02,0.02,0.04
8.076,0.01,-0.01,0.01,0.02
8.086,0.01,-0.00,0.01,0.02
8.096,0.01,0.01,0.03,0.03
8.106,0.03,0.01,0.03,0.04
8.116,0.03,-0.00,0.04,0.05
8.126,0.01,-0.02,0.05,0.05
8.136,0.02,-0.04,0.05,0.07
8.146,0.02,-0.01,0.05,0.06
8.156,0.02,-0.00,0.02,0.03
8.166,0.03,0.01,0.00,0.03
8.176,0.02,0.03,0.00,0.04
8.186,0.02,0.03,-0.00,0.03
8.196,0.01,0.03,0.01,0.03
8.207,0.01,0.02,0.03,0.03
8.216,0.00,0.02,0.05,0.05
8.226,0.00,0.01,0.05,0.05
8.237,0.01,-0.00,0.03,0.03
8.247,0.00,0.00,0.01,0.01
8.257,-0.01,0.01,0.01,0.02
8.267,-0.00,0.02,0.02,0.03
8.277,-0.03,0.02,0.02,0.04
8.287,-0.05,0.00,0.02,0.06
8.297,-0.06,-0.01,0.04,0.07
8.307,-0.06,-0.01,0.05,0.08
8.317,-0.05,-0.03,0.04,0.07
8.327,-0.03,-0.03,0.02,0.05
8.337,-0.01,-0.05,-0.02,0.06
8.347,-0.01,-0.04,-0.04,0.06
8.357,0.02,-0.04,-0.02,0.05
8.367,0.02,-0.02,0.03,0.04
8.377,0.01,-0.02,0.05,0.06
8.387,0.03,-0.00,0.09,0.10
8.397,0.06,0.05,0.07,0.10
8.408,0.05,0.07,-0.02,0.09
8.418,0.05,0.09,-0.07,0.12
8.428,0.02,0.04,-0.06,0.08
8.438,-0.00,0.01,-0.05,0.05
8.448,0.01,-0.03,0.05,0.06
8.458,0.01,-0.07,0.12,0.14
8.468,0.03,-0.08,0.12,0.15
8.478,0.03,-0.08,0.08,0.12
8.488,0.05,-0.05,0.05,0.09
8.498,0.06,-0.01,0.03,0.07
8.508,0.03,0.02,0.03,0.05
8.518,-0.00,0.04,0.03,0.05
8.528,0.01,0.03,0.02,0.04
8.538,0.01,0.03,0.02,0.04
8.548,0.01,0.03,0.02,0.04
8.558,-0.01,0.02,0.01,0.02
8.568,-0.01,0.02,0.05,0.06
8.578,-0.02,0.03,0.05,0.06
8.589,-0.04,0.06,0.04,0.08
8.598,-0.02,0.06,-0.01,0.06
8.609,-0.01,0.04,-0.03,0.05
8.619,-0.02,0.01,-0.03,0.04
8.629,-0.01,-0.01,0.01,0.02
8.639,-0.01,-0.04,0.04,0.06
8.649,-0.00,-0.05,0.06,0.08
8.659,-0.00,-0.03,0.05,0.06
8.669,0.01,-0.01,0.01,0.02
8.679,-0.01,0.01,-0.01,0.02
8.689,-0.00,0.03,-0.03,0.04
8.699,0.01,0.03,-0.04,0.05
8.709,0.02,-0.00,-0.04,0.04
8.719,0.02,-0.02,-0.01,0.03
8.729,0.03,-0.04,0.02,0.05
8.739,0.03,-0.04,0.03,0.06
8.749,0.04,-0.04,0.04,0.07
8.759,0.05,-0.01,0.05,0.07
8.770,0.05,-0.01,0.04,0.06
8.780,0.02,0.02,0.04,0.05
8.790,0.02,0.04,0.03,0.05
8.800,0.04,0.04,0.02,0.06
8.810,0.04,0.03,0.01,0.05
8.820,0.05,0.02,0.02,0.06
8.830,0.03,0.00,0.04,0.05
8.840,0.01,-0.01,0.03,0.03
8.850,-0.01,-0.02,0.04,0.05
8.860,-0.01,-0.01,0.03,0.03
8.870,-0.02,-0.01,0.02,0.04
8.880,-0.01,0.00,0.02,0.03
8.890,-0.02,-0.00,0.01,0.03
8.900,-0.02,0.01,0.01,0.02
8.910,-0.03,0.01,0.03,0.04
8.920,-0.01,-0.01,0.04,0.04
8.930,-0.03,-0.02,0.05,0.06
8.940,-0.02,0.00,0.05,0.05
8.951,-0.02,-0.01,0.04,0.05
8.961,-0.01,-0.01,0.04,0.05
8.971,0.01,-0.00,0.03,0.04
8.981,0.03,-0.00,0.03,0.04
8.991,0.04,-0.01,0.02,0.05
9.001,0.04,-0.00,0.01,0.04
9.011,0.02,-0.00,-0.00,0.02
9.021,0.01,0.00,0.01,0.01
9.031,0.01,0.00,0.03,0.03
9.041,0.01,0.00,0.04,0.05
9.051,0.02,-0.01,0.05,0.05
9.061,0.01,-0.02,0.06,0.06
9.071,0.01,-0.00,0.07,0.07
9.081,0.00,0.01,0.03,0.03
9.091,-0.00,-0.00,-0.01,0.01
9.101,-0.01,-0.01,-0.04,0.04
9.111,0.00,-0.00,-0.05,0.05
9.122,0.03,-0.01,-0.04,0.05
9.131,0.04,-0.02,0.02,0.05
9.142,0.03,-0.02,0.08,0.08
9.152,0.02,0.00,0.11,0.12
9.162,0.06,0.03,0.12,0.14
9.172,0.06,0.07,0.05,0.11
9.182,0.05,0.08,-0.02,0.09
9.192,0.02,0.07,-0.07,0.10
9.202,-0.01,0.02,-0.07,0.08
9.212,-0.03,-0.02,0.00,0.03
9.222,-0.04,-0.08,0.06,0.10
9.232,-0.05,-0.12,0.09,0.16
9.242,-0.03,-0.12,0.08,0.15
9.252,-0.02,-0.08,0.07,0.10
9.262,-0.02,-0.05,0.03,0.06
9.272,-0.03,-0.01,0.02,0.04
9.282,-0.03,0.00,0.02,0.04
9.292,-0.01,0.01,0.05,0.05
9.303,-0.01,0.01,0.05,0.05
9.313,-0.00,-0.00,0.05,0.05
9.323,0.01,0.01,0.05,0.05
9.333,0.00,-0.00,0.06,0.06
9.343,0.02,0.01,0.07,0.07
9.353,0.02,0.02,0.06,0.06
9.363,0.03,0.03,0.02,0.05
9.373,0.04,0.03,0.01,0.05
9.383,0.03,0.00,-0.02,0.04
9.393,0.02,0.00,-0.01,0.02
9.403,0.03,-0.02,0.00,0.04
9.413,0.02,-0.02,0.02,0.04
9.423,0.02,0.00,0.03,0.04
9.433,0.03,0.03,0.04,0.06
9.443,0.02,0.04,0.01,0.05
9.453,0.01,0.04,-0.02,0.05
9.463,0.01,0.04,-0.00,0.05
9.474,0.01,-0.00,0.02,0.02
9.484,0.01,-0.02,0.02,0.03
9.494,-0.01,-0.05,0.04,0.06
9.504,-0.02,-0.06,0.03,0.07
9.514,-0.00,-0.04,0.04,0.06
9.524,0.00,-0.03,0.04,0.05
9.534,-0.00,-0.04,0.03,0.05
9.544,0.00,-0.02,0.04,0.04
9.554,-0.01,-0.02,0.04,0.05
9.564,-0.00,0.01,0.04,0.04
9.574,0.02,-0.00,0.04,0.04
9.584,0.00,-0.00,0.04,0.04
9.594,0.01,0.01,0.02,0.03
9.604,-0.00,0.01,0.03,0.03
9.614,-0.02,0.01,0.04,0.04
9.624,0.01,0.02,0.03,0.04
9.635,-0.01,0.02,0.01,0.02
9.644,0.00,0.02,0.02,0.03
9.655,0.01,0.00,0.02,0.02
9.665,0.03,0.02,0.04,0.05
9.675,0.02,0.01,0.04,0.05
9.685,0.03,0.00,0.05,0.06
9.695,0.01,-0.00,0.06,0.07
9.705,0.01,-0.03,0.08,0.08
9.715,0.01,-0.02,0.08,0.08
9.725,0.01,-0.03,0.08,0.09
9.735,0.01,-0.05,0.06,0.08
9.745,0.00,-0.03,0.05,0.06
9.755,-0.01,-0.03,0.02,0.04
9.765,-0.01,-0.02,0.00,0.03
9.775,-0.01,-0.02,0.01,0.02
9.785,-0.00,-0.01,0.02,0.02
9.795,-0.00,-0.02,0.03,0.04
9.805,-0.01,-0.01,0.07,0.07
9.815,-0.01,-0.02,0.06,0.07
9.826,-0.01,-0.01,0.04,0.04
9.836,0.01,-0.01,-0.00,0.01
9.846,0.01,0.00,-0.02,0.02
9.856,0.03,0.02,-0.05,0.06
9.866,0.05,0.01,-0.02,0.05
9.876,0.04,-0.00,-0.00,0.04
9.886,0.03,0.01,0.05,0.06
9.896,0.02,0.04,0.10,0.11
9.906,0.05,0.08,0.06,0.11
9.916,0.04,0.10,-0.01,0.11
9.926,0.04,0.11,-0.05,0.13
9.936,0.02,0.08,-0.05,0.10
9.946,-0.01,-0.02,-0.02,0.03
9.956,-0.02,-0.08,0.05,0.09
9.966,-0.04,-0.12,0.11,0.17
9.976,-0.05,-0.14,0.13,0.20
9.986,-0.04,-0.13,0.09,0.17
9.997,-0.04,-0.08,0.05,0.10
10.006,-0.04,-0.03,0.03,0.05
10.017,-0.03,-0.01,0.02,0.03
10.026,-0.01,-0.01,0.05,0.05
10.037,-0.01,-0.04,0.05,0.06
10.047,-0.01,-0.03,0.04,0.05
10.057,0.01,-0.02,0.04,0.04
10.067,0.01,0.00,0.04,0.04
10.077,0.01,0.01,0.04,0.05
10.087,0.03,0.03,0.03,0.05
10.097,0.04,0.05,0.04,0.07
10.107,0.05,0.07,0.00,0.09
10.117,0.06,0.06,-0.02,0.09
10.127,0.05,0.03,-0.03,0.07
10.137,0.03,-0.00,-0.03,0.04
10.147,0.03,-0.03,0.01,0.04
10.158,0.01,-0.05,0.01,0.05
10.168,0.00,-0.03,0.03,0.04
10.177,0.01,0.02,0.03,0.03
10.187,-0.02,0.05,-0.01,0.05
10.198,-0.01,0.05,-0.03,0.06
10.208,-0.01,0.05,-0.02,0.06
10.218,0.01,0.02,-0.01,0.02
10.228,0.00,-0.03,0.01,0.03
10.238,-0.01,-0.08,0.04,0.09
10.248,-0.00,-0.09,0.03,0.10
10.258,0.01,-0.08,0.03,0.08
10.268,-0.01,-0.07,0.03,0.08
10.278,0.00,-0.05,0.01,0.05
10.288,-0.01,-0.01,0.00,0.01
10.298,-0.02,0.01,-0.01,0.03
10.308,-0.02,0.04,-0.01,0.05
10.318,0.00,0.03,0.01,0.03
10.328,0.02,0.03,0.02,0.04
10.338,0.03,0.02,0.04,0.05
10.348,0.03,0.01,0.04,0.05
10.359,0.03,0.00,0.03,0.04
10.369,0.01,0.01,0.02,0.02
10.379,0.02,0.02,0.01,0.03
10.389,-0.02,0.01,0.01,0.03
10.399,-0.02,0.01,0.04,0.04
10.409,-0.01,0.01,0.04,0.04
10.419,-0.01,-0.01,0.04,0.04
10.429,0.01,-0.03,0.06,0.06
10.439,0.02,-0.02,0.05,0.06
10.449,0.03,-0.02,0.04,0.05
10.459,0.02,-0.02,0.01,0.03
10.469,0.00,-0.05,0.03,0.05
10.479,0.00,-0.04,0.03,0.05
10.489,0.00,-0.04,0.03,0.05
10.499,-0.00,-0.02,0.05,0.05
10.509,-0.01,-0.01,0.02,0.02
10.519,-0.02,-0.00,0.02,0.02
10.529,-0.02,0.01,0.03,0.04
10.540,-0.01,0.03,0.04,0.05
10.550,0.01,0.02,0.02,0.03
10.560,0.00,0.00,-0.01,0.01
10.570,0.02,0.00,-0.05,0.05
10.580,0.04,-0.01,-0.06,0.07
10.590,0.05,-0.00,-0.04,0.07
10.600,0.06,-0.01,0.01,0.06
10.610,0.03,0.00,0.05,0.06
10.620,0.04,0.03,0.09,0.10
10.630,0.04,0.08,0.07,0.11
10.640,0.04,0.11,0.00,0.12
10.650,0.03,0.12,-0.06,0.14
10.660,0.01,0.08,-0.08,0.12
10.670,-0.02,0.03,-0.07,0.07
10.680,-0.03,-0.05,-0.01,0.06
10.690,-0.03,-0.10,0.05,0.11
10.701,-0.03,-0.12,0.08,0.14
10.711,-0.02,-0.11,0.09,0.15
10.721,-0.01,-0.08,0.05,0.09
10.731,-0.00,-0.04,0.03,0.05
10.741,-0.01,-0.02,0.02,0.03
10.751,-0.01,0.01,0.03,0.03
10.761,0.00,0.00,0.02,0.02
10.771,-0.00,0.00,0.03,0.03
10.781,0.02,-0.00,0.03,0.04
10.791,0.02,-0.01,0.03,0.03
10.801,0.02,-0.00,0.03,0.03
10.811,0.02,0.01,0.04,0.05
10.821,0.01,0.02,0.04,0.04
10.831,0.03,0.04,0.02,0.06
10.841,0.05,0.05,0.01,0.07
10.851,0.04,0.04,-0.01,0.06
10.861,0.02,0.03,-0.03,0.04
10.871,0.02,0.01,-0.01,0.02
10.881,0.01,-0.02,-0.01,0.02
10.892,0.01,-0.02,-0.02,0.02
10.902,-0.00,-0.00,-0.01,0.01
10.912,-0.01,0.01,-0.00,0.02
10.922,0.01,0.04,-0.01,0.04
10.932,-0.02,0.05,-0.01,0.05
10.942,-0.01,0.03,-0.01,0.03
10.952,0.01,0.01,0.00,0.02
10.962,0.03,-0.02,0.01,0.03
10.972,0.02,-0.04,0.03,0.05
10.982,0.02,-0.05,0.03,0.07
10.992,0.02,-0.04,0.04,0.06
11.002,0.02,-0.04,0.04,0.06
11.012,0.01,-0.01,0.03,0.04
11.022,-0.00,0.00,0.04,0.04
11.032,0.00,0.03,0.03,0.04
11.043,0.01,0.02,0.03,0.04
11.052,0.03,0.03,0.02,0.05
11.062,0.04,0.03,0.03,0.06
11.073,0.04,0.02,0.00,0.04
11.083,0.03,0.00,0.02,0.04
11.093,0.02,-0.01,0.01,0.02
11.103,0.00,-0.01,0.02,0.03
11.113,-0.01,-0.02,0.03,0.03
11.123,0.01,0.00,0.03,0.03
11.133,0.00,0.01,0.03,0.03
11.143,-0.01,0.01,0.03,0.03
11.153,-0.00,0.02,0.00,0.02
11.163,-0.02,0.02,0.01,0.03
11.173,-0.00,0.01,0.02,0.03
11.183,0.02,0.02,0.05,0.06
11.193,0.03,0.01,0.09,0.09
11.203,0.02,0.00,0.10,0.11
11.213,0.02,-0.00,0.13,0.13
11.224,0.01,-0.04,0.16,0.16
11.233,0.01,-0.06,0.17,0.18
11.244,0.02,-0.07,0.18,0.19
11.254,0.02,-0.08,0.17,0.19
11.264,0.02,-0.08,0.12,0.14
11.274,0.01,-0.07,0.10,0.13
11.284,-0.01,-0.05,0.07,0.09
11.294,-0.04,-0.04,0.03,0.06
11.304,-0.04,-0.04,0.01,0.06
11.314,-0.04,-0.03,0.00,0.05
11.324,-0.03,-0.05,0.01,0.05
11.334,-0.01,-0.03,0.03,0.04
11.344,0.02,-0.02,0.05,0.06
11.354,0.03,-0.01,0.07,0.07
11.364,0.03,0.02,0.08,0.09
11.374,0.03,0.05,0.06,0.08
11.384,0.06,0.07,-0.01,0.09
11.394,0.05,0.10,-0.08,0.14
11.404,0.03,0.11,-0.08,0.14
11.414,0.00,0.08,-0.06,0.10
11.425,-0.03,0.04,-0.00,0.05
11.435,-0.03,-0.01,0.06,0.07
11.445,-0.01,-0.05,0.10,0.11
11.455,-0.01,-0.08,0.11,0.13
11.465,-0.01,-0.08,0.07,0.10
11.475,-0.02,-0.07,0.03,0.08
11.485,-0.01,-0.08,0.02,0.08
11.495,-0.01,-0.07,0.02,0.08
11.505,-0.02,-0.07,0.03,0.08
11.515,-0.01,-0.07,0.05,0.09
11.525,-0.02,-0.05,0.07,0.09
11.535,-0.02,-0.04,0.04,0.06
11.545,-0.01,-0.03,0.06,0.07
11.555,0.00,-0.02,0.06,0.06
11.565,-0.02,0.01,0.05,0.05
11.575,-0.02,0.02,0.06,0.06
11.586,-0.00,0.02,0.04,0.05
11.596,0.00,0.01,0.01,0.02
11.606,0.01,0.01,-0.00,0.01
11.616,0.01,0.01,-0.01,0.02
11.626,0.01,0.00,0.02,0.02
11.636,0.01,0.00,0.01,0.01
11.646,0.00,0.02,0.02,0.03
11.656,-0.00,0.03,0.02,0.04
11.666,0.01,0.04,0.01,0.05
11.676,0.01,0.04,-0.00,0.05
11.686,-0.00,0.02,-0.00,0.02
11.696,0.00,0.01,0.00,0.01
11.706,-0.02,-0.02,0.01,0.03
11.716,-0.03,-0.06,0.02,0.07
11.726,-0.02,-0.07,0.03,0.08
11.736,-0.01,-0.06,0.03,0.07
11.746,0.01,-0.05,0.04,0.06
11.756,0.01,-0.04,0.04,0.05
11.767,0.01,-0.03,0.03,0.04
11.776,-0.00,-0.02,0.02,0.03
11.787,-0.00,-0.01,0.02,0.02
11.797,-0.02,-0.01,0.01,0.02
11.807,-0.02,-0.01,0.03,0.03
11.817,-0.00,-0.00,0.04,0.04
11.827,-0.00,-0.00,0.04,0.04
11.837,0.01,-0.00,0.05,0.05
11.847,0.00,-0.02,0.05,0.06
11.857,0.00,-0.02,0.04,0.05
11.867,-0.01,-0.01,0.02,0.02
11.877,-0.02,0.00,0.01,0.02
11.887,-0.02,0.01,0.00,0.02
11.897,-0.01,0.02,0.01,0.03
11.907,-0.01,0.02,-0.00,0.02
11.917,-0.02,0.01,0.01,0.02
11.927,-0.01,0.00,0.03,0.03
11.937,0.01,-0.01,0.03,0.03
11.947,0.01,-0.03,0.05,0.06
11.957,0.01,-0.04,0.05,0.07
11.968,0.01,-0.03,0.04,0.05
11.978,0.00,-0.03,0.03,0.05
11.988,-0.02,-0.04,0.00,0.04
11.998,-0.01,-0.01,0.01,0.02
12.008,-0.01,0.00,0.02,0.02
12.018,-0.02,-0.01,0.01,0.03
12.028,-0.01,-0.01,0.04,0.04
12.038,0.01,-0.01,0.02,0.02
12.048,0.00,-0.02,0.00,0.02
12.058,-0.02,-0.03,-0.02,0.04
12.068,-0.03,-0.02,-0.05,0.06
12.078,-0.01,-0.01,-0.06,0.06
12.088,0.00,-0.00,-0.04,0.04
12.098,0.02,-0.00,-0.03,0.03
12.109,0.04,0.01,0.01,0.04
12.118,0.06,0.03,0.03,0.08
12.128,0.07,0.08,-0.03,0.11
12.139,0.05,0.09,-0.11,0.15
12.148,0.01,0.10,-0.15,0.18
12.159,-0.02,0.08,-0.14,0.16
12.169,-0.06,0.03,-0.08,0.10
12.179,-0.05,-0.02,0.04,0.07
12.189,-0.04,-0.08,0.08,0.12
12.199,-0.01,-0.10,0.10,0.15
12.209,0.02,-0.09,0.10,0.14
12.219,0.04,-0.07,0.07,0.10
12.229,0.03,-0.04,0.06,0.08
12.239,0.01,-0.03,0.05,0.06
12.249,-0.01,-0.01,0.06,0.06
12.259,-0.03,-0.01,0.05,0.06
12.269,-0.02,-0.02,0.06,0.06
12.279,-0.01,-0.02,0.06,0.06
12.290,-0.02,-0.03,0.05,0.06
12.300,0.01,-0.02,0.08,0.08
12.310,0.02,-0.01,0.05,0.06
12.320,0.03,0.01,0.02,0.04
12.330,0.04,0.01,-0.00,0.04
12.340,0.03,0.01,-0.02,0.04
12.350,0.02,-0.01,0.00,0.02
12.360,0.02,-0.03,0.02,0.04
12.370,0.02,-0.02,0.04,0.05
12.380,0.01,-0.00,0.04,0.05
12.390,0.02,0.02,0.03,0.04
12.400,0.01,0.04,0.00,0.04
12.410,0.01,0.04,-0.01,0.04
12.420,-0.03,0.04,-0.02,0.05
12.430,-0.00,0.03,0.00,0.03
12.440,0.00,0.01,0.02,0.02
12.450,-0.01,-0.02,0.02,0.03
12.460,-0.01,-0.04,0.03,0.05
12.470,-0.01,-0.03,0.03,0.04
12.480,0.00,-0.02,0.04,0.05
12.491,-0.00,-0.04,0.05,0.06
12.501,0.00,-0.04,0.06,0.07
12.511,-0.01,-0.04,0.04,0.06
12.521,-0.01,-0.03,0.03,0.04
12.531,-0.02,-0.02,0.03,0.04
12.541,-0.02,-0.02,0.04,0.05
12.551,-0.00,-0.01,0.07,0.07
12.561,-0.00,-0.00,0.07,0.07
12.571,0.01,-0.02,0.05,0.06
12.581,0.01,-0.01,0.05,0.06
12.591,0.03,-0.01,0.03,0.05
12.601,0.03,-0.03,0.04,0.06
12.611,0.04,-0.02,0.04,0.07
12.621,0.01,-0.01,0.03,0.03
12.631,0.02,-0.01,0.03,0.04
12.641,0.01,0.02,-0.01,0.03
12.652,0.00,0.03,-0.01,0.03
12.661,-0.01,0.02,-0.00,0.02
12.672,-0.02,-0.01,0.01,0.02
12.682,-0.01,-0.01,0.04,0.04
12.692,-0.02,-0.03,0.05,0.06
12.702,-0.02,-0.02,0.07,0.07
12.712,-0.02,-0.02,0.05,0.05
12.722,-0.02,0.00,0.01,0.03
12.732,-0.01,0.01,0.01,0.02
12.742,-0.00,0.01,-0.02,0.02
12.752,0.01,0.00,-0.03,0.03
12.762,0.03,0.01,0.02,0.04
12.772,0.04,-0.01,0.05,0.07
12.782,0.05,-0.00,0.08,0.09
12.792,0.07,0.03,0.09,0.12
12.802,0.07,0.07,0.02,0.10
12.812,0.06,0.07,-0.05,0.11
12.822,0.05,0.08,-0.08,0.12
12.832,0.00,0.05,-0.07,0.09
12.843,-0.04,-0.00,-0.01,0.04
12.853,-0.03,-0.05,0.07,0.09
12.863,-0.05,-0.10,0.09,0.14
12.873,-0.03,-0.11,0.08,0.14
12.883,-0.02,-0.10,0.05,0.12
12.893,-0.01,-0.04,0.01,0.04
12.903,-0.01,-0.01,0.03,0.03
12.913,-0.01,0.00,0.04,0.04
12.923,-0.01,0.00,0.05,0.05
12.933,-0.02,-0.01,0.04,0.05
12.943,-0.01,0.00,0.03,0.03
12.953,-0.01,-0.00,0.02,0.03
12.963,0.00,0.01,0.04,0.04
12.973,0.01,0.02,0.04,0.04
12.983,0.03,0.03,0.04,0.06
12.993,0.05,0.04,0.03,0.07
13.003,0.04,0.04,-0.00,0.06
13.014,0.04,0.03,-0.00,0.06
13.024,0.04,0.01,0.00,0.04
13.034,0.02,0.01,0.03,0.04
13.044,0.01,0.01,0.04,0.04
13.054,0.00,-0.00,0.03,0.03
13.064,-0.01,0.01,0.02,0.03
13.074,0.01,0.03,0.02,0.04
13.084,0.03,0.04,-0.02,0.05
13.094,0.02,0.04,-0.03,0.05
13.104,0.02,0.02,-0.00,0.03
13.114,0.00,-0.01,0.01,0.01
13.124,-0.01,-0.05,0.03,0.06
13.134,-0.03,-0.06,0.06,0.09
13.144,-0.02,-0.07,0.08,0.11
13.154,0.01,-0.04,0.08,0.09
13.164,0.02,-0.04,0.07,0.09
13.174,0.02,-0.02,0.04,0.05
13.184,0.02,-0.01,0.03,0.04
13.195,0.01,0.01,0.00,0.02
13.205,0.00,0.02,-0.01,0.02
13.215,0.01,0.01,0.02,0.03
13.225,-0.01,0.00,0.06,0.06
13.235,-0.02,0.00,0.07,0.07
13.245,-0.02,0.00,0.07,0.08
13.255,-0.00,0.02,0.05,0.05
13.265,0.00,0.02,0.03,0.04
13.275,0.02,0.03,0.04,0.05
