time,ax,ay,az,atotal
6.618,0.04,0.10,0.08,0.13
6.628,0.05,0.13,0.04,0.15
6.638,0.04,0.10,-0.05,0.12
6.648,0.03,0.05,-0.07,0.09
6.658,-0.02,-0.01,-0.06,0.07
6.668,-0.05,-0.06,-0.00,0.08
6.678,-0.03,-0.11,0.07,0.14
6.688,-0.01,-0.13,0.10,0.16
6.698,0.00,-0.12,0.08,0.15
6.708,0.01,-0.10,0.06,0.12
6.718,0.01,-0.04,0.06,0.07
6.728,-0.03,-0.01,0.04,0.05
6.738,-0.02,0.02,0.04,0.05
6.748,-0.01,0.01,0.02,0.03
6.758,0.01,-0.00,0.03,0.03
6.768,0.01,0.01,0.01,0.02
6.778,0.02,0.02,0.01,0.03
6.788,0.02,0.03,0.00,0.03
6.799,0.01,0.05,0.02,0.05
6.809,0.00,0.08,0.01,0.08
6.819,-0.01,0.07,-0.03,0.08
6.829,0.01,0.06,-0.05,0.07
6.839,-0.01,0.04,-0.06,0.07
6.849,-0.00,-0.01,-0.04,0.04
6.859,0.01,-0.04,0.02,0.04
6.869,-0.00,-0.04,0.07,0.08
6.879,0.00,-0.04,0.09,0.10
6.889,-0.01,-0.03,0.07,0.08
6.899,0.01,-0.01,0.03,0.03
6.909,-0.01,0.00,0.02,0.02
6.919,-0.01,-0.00,-0.02,0.02
6.929,-0.01,0.02,-0.02,0.03
6.939,-0.01,-0.01,-0.02,0.03
6.949,0.01,-0.03,0.00,0.03
6.959,0.02,-0.03,0.03,0.05
6.969,0.02,-0.04,0.05,0.06
6.980,0.03,-0.04,0.06,0.08
6.990,0.02,-0.03,0.07,0.08
7.000,0.01,-0.02,0.05,0.06
7.010,-0.00,0.01,0.01,0.02
7.020,-0.01,0.03,-0.00,0.03
7.030,-0.01,0.04,-0.02,0.05
7.040,-0.02,0.03,-0.02,0.04
7.050,-0.01,0.01,0.01,0.02
7.060,0.01,0.01,0.03,0.03
7.070,-0.00,-0.00,0.04,0.04
7.080,-0.01,-0.01,0.03,0.03
7.090,-0.01,-0.01,0.01,0.02
7.100,-0.01,-0.01,0.01,0.02
7.110,-0.01,-0.00,-0.00,0.02
7.120,-0.01,-0.01,-0.00,0.02
7.130,0.00,-0.02,0.01,0.03
7.140,-0.00,-0.02,0.04,0.04
7.151,0.00,-0.02,0.04,0.05
7.161,0.01,-0.03,0.05,0.05
7.171,0.01,-0.02,0.06,0.06
7.181,0.02,0.00,0.08,0.08
7.191,0.02,-0.01,0.07,0.08
7.201,0.01,-0.01,0.06,0.06
7.211,-0.00,-0.02,0.06,0.07
7.221,-0.02,-0.02,0.06,0.07
7.231,-0.00,-0.01,0.06,0.06
7.241,-0.02,-0.02,0.08,0.09
7.251,0.00,-0.02,0.07,0.08
7.261,0.02,-0.02,0.06,0.07
7.271,0.03,-0.03,0.04,0.06
7.281,0.04,-0.02,-0.00,0.04
7.291,0.02,-0.01,-0.02,0.03
7.302,-0.01,-0.00,-0.04,0.04
7.311,-0.03,0.01,-0.03,0.04
7.322,-0.03,0.02,-0.02,0.04
7.332,-0.03,0.01,0.02,0.04
7.342,-0.02,0.00,0.02,0.03
7.352,-0.01,0.00,0.04,0.04
7.362,-0.00,0.02,0.03,0.03
7.372,0.01,0.00,-0.01,0.02
7.382,0.01,-0.01,-0.06,0.06
7.392,-0.01,-0.00,-0.06,0.06
7.402,-0.02,-0.01,-0.04,0.05
7.412,-0.01,-0.02,-0.01,0.02
7.422,0.00,0.00,0.00,0.01
7.432,0.03,0.04,0.05,0.07
7.442,0.05,0.09,0.08,0.13
7.452,0.06,0.09,-0.02,0.11
7.462,0.04,0.09,-0.08,0.13
7.472,0.01,0.09,-0.09,0.13
7.483,-0.05,0.03,-0.05,0.08
7.493,-0.06,-0.03,0.02,0.07
7.503,-0.05,-0.08,0.08,0.12
7.513,-0.04,-0.13,0.09,0.16
7.523,-0.03,-0.12,0.12,0.17
7.533,-0.03,-0.11,0.09,0.15
7.543,-0.02,-0.07,0.05,0.09
7.553,-0.00,-0.02,0.04,0.05
7.563,-0.00,-0.01,0.03,0.03
7.573,-0.01,0.01,0.03,0.03
7.583,-0.01,0.02,0.02,0.04
7.593,0.01,0.03,0.01,0.03
7.603,0.02,0.03,0.00,0.03
7.613,0.02,0.02,-0.01,0.03
7.623,0.01,0.02,0.02,0.03
7.633,0.00,0.03,0.01,0.03
7.643,0.01,0.05,-0.01,0.05
7.653,0.01,0.05,-0.03,0.06
7.664,0.01,0.05,-0.04,0.07
7.674,0.00,0.03,-0.02,0.04
7.684,-0.00,-0.01,0.02,0.02
7.694,0.01,-0.05,0.05,0.07
7.704,0.03,-0.05,0.06,0.09
7.714,0.03,-0.04,0.08,0.09
7.724,0.02,-0.01,0.04,0.05
7.734,0.02,0.00,0.02,0.03
7.744,0.02,0.00,-0.00,0.02
7.754,-0.01,0.01,-0.00,0.01
7.764,-0.02,-0.02,-0.01,0.03
7.774,-0.01,-0.04,-0.02,0.04
7.784,-0.01,-0.05,0.02,0.05
7.794,-0.01,-0.03,0.01,0.03
7.805,0.00,-0.02,0.02,0.03
7.814,0.02,-0.00,0.02,0.03
7.824,0.01,0.01,0.03,0.04
7.834,-0.01,0.00,0.02,0.02
7.844,-0.02,0.02,0.01,0.03
7.855,-0.02,0.02,0.00,0.03
7.865,-0.03,0.04,0.02,0.05
7.875,-0.02,0.04,0.03,0.05
7.885,-0.02,0.02,0.02,0.04
7.895,-0.00,0.01,0.04,0.04
7.905,0.00,-0.01,0.05,0.05
7.915,-0.00,-0.02,0.02,0.03
7.925,0.00,-0.01,0.01,0.02
7.935,-0.02,-0.00,-0.03,0.03
7.945,-0.01,-0.00,-0.01,0.01
7.955,0.00,-0.01,0.01,0.01
7.965,0.00,-0.03,0.02,0.03
7.975,0.02,-0.02,0.04,0.05
7.985,0.02,-0.02,0.06,0.07
7.995,-0.00,-0.01,0.05,0.05
8.005,0.02,-0.01,0.04,0.05
8.015,0.02,-0.01,0.03,0.03
8.026,0.00,-0.01,0.03,0.03
8.036,0.01,-0.01,0.05,0.05
8.046,0.01,-0.00,0.01,0.02
8.056,0.02,0.00,-0.00,0.02
8.066,-0.01,0.01,-0.02,0.02
8.076,-0.01,0.02,-0.02,0.03
8.086,-0.02,0.01,-0.01,0.02
8.096,-0.00,0.00,0.03,0.03
8.106,-0.02,-0.01,0.05,0.05
8.116,-0.03,-0.01,0.07,0.08
8.126,-0.02,-0.02,0.06,0.06
8.136,-0.02,-0.02,0.01,0.03
8.146,-0.01,-0.02,-0.03,0.04
8.156,0.01,-0.01,-0.04,0.04
8.166,0.01,-0.02,-0.03,0.04
8.176,0.00,-0.01,0.02,0.02
8.187,0.02,-0.01,0.07,0.07
8.196,0.00,0.03,0.09,0.10
8.207,0.03,0.07,0.11,0.13
8.217,0.04,0.09,0.04,0.11
8.227,0.04,0.09,-0.04,0.10
8.237,0.01,0.05,-0.10,0.11
8.247,-0.01,0.01,-0.07,0.08
8.257,-0.03,-0.05,-0.02,0.06
8.267,-0.04,-0.09,0.02,0.10
8.277,-0.03,-0.12,0.09,0.15
8.287,0.00,-0.12,0.07,0.14
8.297,-0.01,-0.08,0.07,0.10
8.307,0.01,-0.03,0.07,0.07
8.317,-0.01,-0.01,0.05,0.05
8.327,0.00,0.01,0.06,0.06
8.337,-0.00,0.01,0.05,0.05
8.347,-0.00,0.01,0.03,0.03
8.358,0.00,0.02,0.02,0.03
8.367,0.01,0.02,-0.00,0.02
8.378,0.02,0.02,-0.00,0.03
8.388,0.01,0.05,0.04,0.06
8.398,0.02,0.05,0.02,0.06
8.408,0.02,0.07,0.00,0.07
8.418,0.02,0.04,-0.02,0.05
8.428,0.00,0.01,-0.03,0.03
8.438,-0.01,-0.03,-0.01,0.03
8.448,-0.01,-0.05,0.03,0.06
8.458,0.00,-0.06,0.07,0.09
8.468,0.01,-0.05,0.06,0.08
8.478,0.00,-0.02,0.05,0.05
8.488,0.01,0.01,0.02,0.03
8.498,-0.00,0.01,-0.00,0.01
8.508,-0.00,0.02,-0.02,0.03
8.518,0.01,0.00,-0.00,0.01
8.528,0.02,-0.02,0.01,0.03
8.538,0.02,-0.05,0.04,0.07
8.549,0.02,-0.05,0.06,0.08
8.559,0.00,-0.04,0.05,0.07
8.569,-0.01,-0.02,0.04,0.05
8.579,-0.01,-0.02,0.01,0.02
8.589,-0.01,0.02,0.01,0.02
8.599,0.00,0.03,0.01,0.04
8.609,0.02,0.03,0.01,0.03
8.619,0.03,0.01,0.00,0.03
8.629,0.02,-0.01,0.03,0.04
8.639,-0.01,-0.03,0.04,0.05
8.649,-0.02,-0.01,0.04,0.04
8.659,-0.02,0.01,0.03,0.04
8.669,-0.03,0.01,-0.01,0.03
8.679,-0.02,0.01,-0.00,0.02
8.689,-0.00,0.02,-0.01,0.02
8.699,0.00,-0.02,0.00,0.02
8.709,-0.00,-0.03,0.01,0.03
8.720,0.00,-0.03,0.01,0.03
8.730,-0.00,-0.01,0.02,0.03
8.740,-0.01,0.00,0.02,0.03
8.750,0.02,0.01,0.03,0.03
8.760,0.04,-0.02,0.04,0.06
8.770,0.05,-0.02,0.06,0.08
8.780,0.02,-0.03,0.05,0.06
8.790,-0.00,0.00,0.04,0.04
8.800,-0.00,0.01,0.01,0.02
8.810,-0.00,0.00,-0.00,0.01
8.820,0.02,0.01,-0.00,0.02
8.830,0.02,-0.01,0.01,0.03
8.840,0.02,-0.02,0.02,0.03
8.850,0.00,-0.02,0.05,0.06
8.860,-0.01,-0.02,0.05,0.05
8.870,-0.04,-0.01,0.05,0.07
8.880,-0.04,0.00,0.05,0.07
8.891,-0.04,0.00,0.02,0.04
8.900,-0.01,-0.02,0.01,0.02
8.911,0.02,-0.01,-0.00,0.02
8.921,0.03,-0.05,-0.02,0.06
8.931,0.02,-0.04,0.00,0.05
8.941,0.02,-0.01,0.01,0.02
8.951,-0.01,0.03,0.03,0.04
8.961,-0.01,0.08,0.05,0.10
8.971,0.03,0.10,0.07,0.13
8.981,0.04,0.10,0.02,0.11
8.991,0.03,0.06,-0.02,0.07
9.001,0.01,0.01,-0.03,0.04
9.011,-0.03,-0.03,-0.02,0.05
9.021,-0.03,-0.09,0.01,0.09
9.031,-0.03,-0.12,0.02,0.12
9.041,-0.01,-0.11,0.02,0.11
9.051,-0.02,-0.06,0.02,0.07
9.061,-0.01,-0.02,0.03,0.03
9.071,-0.00,0.01,0.01,0.02
9.082,-0.00,0.02,0.01,0.02
9.092,0.01,0.03,0.04,0.05
9.102,0.00,0.01,0.08,0.08
9.112,-0.02,-0.01,0.08,0.09
9.122,-0.02,-0.01,0.06,0.06
9.132,0.01,-0.01,0.05,0.06
9.142,-0.00,0.03,0.04,0.05
9.152,0.00,0.04,0.04,0.05
9.162,0.02,0.03,0.01,0.03
9.172,0.02,0.01,-0.03,0.04
9.182,0.02,0.01,-0.06,0.06
9.192,0.01,-0.01,-0.06,0.06
9.202,-0.00,-0.03,-0.04,0.05
9.212,-0.01,-0.04,0.03,0.05
9.222,-0.01,-0.03,0.08,0.08
9.233,-0.00,-0.02,0.08,0.08
9.242,0.01,-0.03,0.06,0.07
9.253,0.01,-0.01,0.04,0.04
9.263,0.00,-0.00,0.01,0.01
9.273,0.00,0.01,-0.01,0.01
9.283,0.02,0.02,-0.02,0.03
9.293,0.01,0.00,-0.01,0.02
9.303,0.01,-0.01,0.01,0.02
9.313,0.01,-0.02,0.03,0.04
9.323,0.01,-0.03,0.04,0.05
9.333,0.00,-0.02,0.03,0.04
9.343,-0.03,-0.02,0.02,0.04
9.353,-0.02,0.00,0.03,0.04
9.363,-0.03,0.01,0.02,0.04
9.373,-0.02,0.02,0.02,0.03
9.383,-0.00,0.01,0.04,0.05
9.393,-0.01,-0.01,0.04,0.05
9.403,-0.01,-0.01,0.04,0.04
9.413,-0.02,-0.00,0.03,0.03
9.424,-0.01,-0.00,0.02,0.02
9.434,-0.02,-0.01,0.00,0.02
9.443,0.00,-0.01,0.01,0.01
9.454,-0.01,-0.00,0.02,0.02
9.464,0.00,-0.01,0.03,0.03
9.474,0.02,-0.02,0.00,0.02
9.484,0.03,0.01,0.02,0.04
9.494,0.02,-0.00,0.04,0.05
9.504,0.02,-0.01,0.04,0.04
9.514,0.01,-0.01,0.04,0.04
9.524,0.00,-0.01,0.05,0.05
9.534,-0.00,-0.02,0.06,0.06
9.544,0.00,-0.01,0.04,0.04
9.554,0.02,-0.02,0.01,0.02
9.564,0.03,-0.01,-0.00,0.03
9.574,0.04,-0.02,-0.01,0.04
9.584,0.02,-0.02,-0.02,0.03
9.594,-0.01,0.01,-0.00,0.01
9.604,-0.02,0.02,0.02,0.03
9.615,-0.02,0.01,0.02,0.03
9.625,-0.02,0.00,0.03,0.04
9.635,-0.01,0.01,0.07,0.07
9.645,0.00,0.00,0.05,0.05
9.655,0.02,0.00,0.02,0.03
9.665,0.03,0.00,-0.00,0.03
9.675,0.00,-0.01,-0.00,0.01
9.685,-0.01,-0.02,0.01,0.02
9.695,-0.00,-0.03,0.04,0.05
9.705,0.01,-0.01,0.05,0.05
9.715,0.02,0.03,0.05,0.06
9.725,0.05,0.09,0.06,0.12
9.735,0.07,0.10,-0.01,0.12
9.745,0.06,0.08,-0.07,0.12
9.755,0.02,0.06,-0.07,0.09
9.766,-0.03,-0.01,-0.03,0.04
9.776,-0.02,-0.07,0.04,0.08
9.786,-0.02,-0.12,0.08,0.15
9.796,-0.01,-0.14,0.07,0.16
9.806,-0.03,-0.13,0.06,0.15
9.816,-0.02,-0.07,0.03,0.07
9.826,-0.02,-0.02,-0.01,0.03
9.836,0.00,0.03,0.01,0.03
9.846,0.01,0.03,0.05,0.06
9.856,0.02,0.02,0.06,0.07
9.866,0.02,0.01,0.06,0.07
9.876,0.01,0.01,0.03,0.04
9.886,-0.01,0.02,0.01,0.02
9.896,-0.02,0.03,-0.00,0.04
9.906,-0.01,0.05,0.01,0.05
9.916,0.01,0.07,0.01,0.07
9.926,0.03,0.06,-0.02,0.07
9.936,0.04,0.04,-0.04,0.07
9.947,0.02,0.01,-0.01,0.03
9.957,-0.01,-0.02,0.00,0.02
9.966,-0.01,-0.05,0.02,0.06
9.977,-0.01,-0.06,0.05,0.08
9.987,-0.00,-0.05,0.07,0.09
9.997,0.02,-0.02,0.03,0.05
10.007,0.02,0.01,0.03,0.04
10.017,0.02,0.01,0.02,0.03
10.027,0.02,0.02,0.01,0.03
10.037,0.00,0.00,0.02,0.02
10.047,0.02,-0.01,0.03,0.04
10.057,0.03,-0.05,0.05,0.07
10.067,0.01,-0.05,0.05,0.07
10.077,-0.00,-0.04,0.04,0.06
10.087,0.01,-0.01,0.01,0.01
10.097,-0.01,0.01,-0.01,0.01
10.107,-0.01,0.04,-0.02,0.04
10.118,-0.00,0.04,-0.00,0.04
10.127,0.00,0.04,0.03,0.05
10.138,0.01,0.01,0.04,0.04
10.148,0.02,0.00,0.04,0.04
10.158,0.01,-0.02,0.05,0.06
10.168,-0.00,-0.02,0.04,0.05
10.178,-0.02,-0.01,0.02,0.03
10.188,-0.02,0.00,-0.01,0.03
10.198,-0.02,0.01,-0.02,0.03
10.208,-0.02,0.01,-0.02,0.03
10.218,0.01,0.02,-0.01,0.02
10.228,0.02,0.01,0.01,0.02
10.238,0.03,-0.01,0.03,0.04
10.248,0.01,-0.05,0.05,0.07
10.258,0.02,-0.04,0.05,0.06
10.268,-0.00,-0.01,0.05,0.05
10.278,-0.01,-0.00,0.06,0.06
10.288,0.01,-0.00,0.05,0.05
10.299,0.02,0.00,0.06,0.06
10.308,0.03,-0.02,0.03,0.04
10.319,0.04,-0.02,-0.00,0.04
10.329,0.03,-0.03,-0.01,0.04
10.339,0.01,-0.03,-0.02,0.04
10.349,-0.00,-0.01,-0.00,0.01
10.359,-0.02,0.02,0.02,0.03
10.369,-0.02,0.02,0.02,0.04
10.379,-0.01,0.01,0.06,0.06
10.389,-0.00,0.01,0.09,0.09
10.399,-0.01,-0.02,0.07,0.07
10.409,-0.00,-0.02,0.01,0.02
10.419,-0.02,-0.02,-0.01,0.03
10.429,-0.02,-0.02,-0.03,0.04
10.439,0.00,-0.01,-0.03,0.03
10.449,0.01,-0.01,0.01,0.02
10.459,0.01,0.01,0.05,0.05
10.469,0.01,0.00,0.06,0.06
10.480,0.04,0.05,0.08,0.10
10.490,0.06,0.08,0.04,0.11
10.500,0.04,0.07,-0.03,0.09
10.510,0.01,0.05,-0.08,0.09
10.520,-0.03,0.01,-0.08,0.09
10.530,-0.05,-0.03,-0.03,0.07
10.540,-0.04,-0.07,0.02,0.09
10.550,0.00,-0.11,0.04,0.12
10.560,0.01,-0.11,0.04,0.12
10.570,0.02,-0.08,0.05,0.09
10.580,0.01,-0.03,0.05,0.06
10.590,-0.01,-0.00,0.05,0.05
10.600,-0.02,0.01,0.08,0.09
10.610,-0.03,0.01,0.09,0.09
10.620,-0.03,0.00,0.09,0.10
10.630,-0.01,0.01,0.06,0.06
10.640,0.01,0.01,0.03,0.03
10.650,0.01,0.03,-0.00,0.03
10.661,0.01,0.04,0.00,0.04
10.671,0.00,0.04,0.02,0.04
10.681,0.02,0.02,0.02,0.04
10.691,0.02,0.02,0.00,0.02
10.701,0.02,0.00,-0.02,0.02
10.711,0.01,0.01,-0.02,0.03
10.721,-0.02,0.00,-0.03,0.03
10.731,-0.02,-0.05,-0.01,0.05
10.741,0.02,-0.04,0.02,0.05
10.751,0.01,-0.03,0.04,0.05
10.761,0.03,-0.02,0.04,0.05
10.771,0.03,-0.02,0.03,0.05
10.781,0.05,-0.00,0.03,0.06
10.791,0.03,0.02,0.02,0.04
10.801,0.02,-0.01,0.00,0.02
10.811,0.01,-0.01,-0.01,0.02
10.821,-0.01,-0.02,-0.01,0.02
10.831,-0.01,-0.02,0.01,0.03
10.842,-0.01,-0.02,0.02,0.03
10.852,0.00,-0.01,0.03,0.03
10.862,0.01,-0.01,0.03,0.03
10.872,0.01,0.01,0.03,0.03
10.882,-0.01,0.01,0.02,0.02
10.892,-0.02,0.02,0.01,0.03
10.902,-0.01,0.02,0.01,0.02
10.912,-0.02,0.02,0.03,0.04
10.922,-0.02,0.01,0.03,0.04
10.932,-0.01,-0.03,0.03,0.05
10.942,-0.02,-0.02,0.04,0.05
10.952,-0.02,-0.00,0.03,0.03
10.962,-0.01,-0.00,-0.00,0.01
10.972,-0.01,0.01,-0.01,0.01
10.982,-0.00,0.02,-0.01,0.02
10.992,0.01,0.01,0.02,0.02
11.003,-0.01,-0.01,0.04,0.04
11.012,-0.01,-0.01,0.03,0.03
11.023,0.00,-0.01,0.07,0.07
11.033,0.02,-0.02,0.07,0.07
11.043,0.03,-0.03,0.07,0.09
11.053,0.04,-0.03,0.04,0.06
11.063,0.05,-0.03,0.04,0.07
11.073,0.03,-0.03,0.01,0.04
11.083,0.03,-0.04,-0.02,0.06
11.093,0.02,-0.03,-0.03,0.04
11.103,-0.03,0.00,-0.01,0.03
11.113,-0.01,0.00,0.01,0.02
11.123,0.00,0.00,0.02,0.02
11.133,0.02,0.03,0.05,0.06
11.143,-0.00,0.01,0.07,0.07
11.153,-0.02,-0.01,0.05,0.06
11.163,-0.01,-0.02,0.03,0.04
11.173,-0.01,-0.02,-0.01,0.02
11.184,-0.01,-0.02,-0.02,0.03
11.194,-0.02,-0.02,-0.01,0.03
11.204,0.01,-0.01,0.02,0.03
11.214,0.01,0.03,0.05,0.06
11.224,0.01,0.05,0.07,0.09
11.234,0.05,0.07,0.06,0.10
11.244,0.04,0.05,0.01,0.07
11.254,0.01,0.04,-0.04,0.06
11.264,-0.02,0.02,-0.06,0.06
11.274,-0.05,-0.01,-0.02,0.06
11.284,-0.02,-0.05,0.01,0.06
11.294,-0.00,-0.09,0.05,0.10
11.304,0.02,-0.10,0.07,0.13
11.314,0.00,-0.10,0.06,0.12
11.324,-0.01,-0.08,0.05,0.09
11.335,-0.02,-0.04,0.03,0.05
11.344,-0.03,-0.02,0.03,0.05
11.355,-0.02,-0.01,0.04,0.04
11.365,-0.00,0.01,0.01,0.02
11.375,0.02,0.02,-0.01,0.03
11.385,0.06,0.04,-0.01,0.07
11.395,0.04,0.05,0.00,0.06
11.405,0.01,0.03,0.02,0.03
11.415,-0.01,0.05,0.02,0.05
11.425,-0.02,0.05,-0.00,0.05
11.435,-0.03,0.04,-0.03,0.06
11.445,-0.03,0.02,-0.05,0.06
11.455,0.06,-0.00,-0.06,0.08
11.465,0.07,-0.02,-0.03,0.07
11.475,0.00,-0.04,0.06,0.07
11.485,0.00,-0.05,0.11,0.12
11.495,0.01,-0.05,0.09,0.10
11.505,-0.02,-0.02,0.08,0.08
11.515,-0.02,0.01,0.03,0.03
11.525,0.00,0.00,-0.01,0.01
11.535,0.00,-0.01,-0.02,0.03
11.546,0.01,-0.00,-0.02,0.02
11.556,0.03,-0.02,-0.01,0.03
11.566,0.03,-0.02,0.03,0.04
11.576,0.00,-0.03,0.05,0.06
11.586,-0.03,-0.04,0.04,0.06
11.596,-0.01,-0.03,0.04,0.05
11.606,-0.00,-0.01,0.03,0.03
11.616,0.01,0.01,0.03,0.03
11.626,0.00,0.03,-0.01,0.03
11.636,0.01,0.01,0.01,0.02
11.646,0.02,0.02,0.03,0.04
11.656,0.01,0.00,0.07,0.07
11.666,0.02,-0.00,0.07,0.07
11.676,0.00,-0.02,0.04,0.04
11.686,-0.02,-0.01,0.02,0.03
11.696,-0.03,-0.01,-0.01,0.04
11.707,-0.03,0.01,-0.03,0.05
11.717,-0.01,-0.00,-0.04,0.04
11.727,-0.00,-0.01,-0.01,0.01
11.737,0.01,-0.02,0.00,0.02
11.747,0.02,-0.03,0.01,0.04
11.757,0.02,-0.01,0.04,0.04
11.767,0.00,-0.02,0.04,0.04
11.777,0.01,-0.01,0.03,0.03
11.787,0.01,0.01,0.06,0.06
11.797,-0.01,0.01,0.04,0.05
11.807,-0.00,-0.01,0.05,0.05
11.817,0.01,-0.01,0.02,0.03
11.827,0.02,-0.03,-0.00,0.04
11.837,0.01,-0.02,0.00,0.02
11.847,0.00,-0.02,-0.02,0.03
11.857,-0.02,0.01,0.01,0.02
11.868,-0.01,0.02,0.02,0.03
11.877,-0.01,-0.00,0.04,0.04
11.888,0.00,0.00,0.05,0.05
11.898,-0.02,-0.01,0.06,0.07
11.908,-0.01,-0.02,0.02,0.03
11.918,-0.01,-0.01,-0.01,0.02
11.928,0.00,-0.02,-0.04,0.04
11.938,0.02,-0.01,-0.05,0.06
11.948,0.01,-0.02,-0.03,0.04
11.958,0.02,0.00,0.02,0.03
11.968,0.01,0.02,0.04,0.05
11.978,0.02,0.04,0.07,0.08
11.988,0.04,0.06,0.09,0.12
11.998,0.06,0.07,0.01,0.09
12.008,0.04,0.06,-0.04,0.08
12.018,-0.00,0.05,-0.05,0.07
12.028,-0.04,0.02,-0.01,0.04
12.038,-0.04,-0.04,0.04,0.07
12.049,-0.03,-0.11,0.07,0.13
12.058,-0.01,-0.14,0.08,0.16
12.069,-0.01,-0.13,0.07,0.14
12.079,-0.02,-0.09,0.06,0.11
12.089,-0.02,-0.02,0.02,0.04
12.099,-0.02,0.02,-0.00,0.03
12.109,-0.00,0.02,0.01,0.02
12.119,-0.01,0.02,0.04,0.04
12.129,0.01,-0.02,0.03,0.04
12.139,0.03,-0.00,0.02,0.03
12.149,0.04,0.01,0.01,0.04
12.159,0.03,0.00,0.01,0.03
12.169,0.01,0.04,0.01,0.05
12.179,-0.00,0.07,0.03,0.07
12.189,0.01,0.08,-0.02,0.08
12.199,0.00,0.06,-0.03,0.06
12.209,-0.01,0.01,-0.03,0.03
12.219,-0.01,-0.02,0.00,0.02
12.230,-0.01,-0.06,0.04,0.07
12.239,0.00,-0.05,0.05,0.08
12.250,0.00,-0.05,0.04,0.06
12.260,0.03,-0.02,0.01,0.03
12.270,0.02,0.00,0.00,0.02
12.280,0.01,0.02,0.01,0.03
12.290,0.01,0.01,0.02,0.03
12.300,0.01,-0.01,0.04,0.04
12.310,0.01,-0.02,0.06,0.07
12.320,0.01,-0.04,0.04,0.06
12.330,-0.00,-0.04,0.03,0.05
12.340,-0.01,-0.02,0.03,0.03
12.350,-0.01,-0.00,-0.00,0.01
12.360,-0.00,0.00,-0.01,0.01
12.370,0.00,0.00,-0.02,0.02
12.380,0.00,0.01,0.01,0.02
12.390,-0.02,0.00,0.03,0.03
12.400,-0.01,-0.00,0.05,0.05
12.410,-0.02,0.01,0.06,0.07
12.420,-0.01,0.01,0.05,0.06
12.431,-0.00,0.00,0.02,0.02
12.441,-0.01,-0.01,0.02,0.02
12.451,-0.02,-0.01,0.02,0.03
12.461,-0.02,-0.00,-0.01,0.02
12.471,-0.00,-0.00,-0.02,0.02
12.481,0.01,-0.01,-0.00,0.02
12.491,-0.00,0.01,0.01,0.02
12.501,-0.00,-0.01,0.03,0.03
12.511,-0.00,-0.02,0.05,0.06
12.521,0.01,-0.01,0.04,0.05
12.531,0.02,-0.02,0.05,0.06
12.541,0.02,-0.05,0.05,0.07
12.552,0.02,-0.03,0.04,0.05
12.561,0.02,-0.02,0.00,0.02
12.572,0.00,-0.02,-0.01,0.02
12.581,0.01,0.00,-0.02,0.02
12.592,-0.01,0.01,0.00,0.02
12.602,-0.00,0.02,0.00,0.02
12.612,0.00,0.02,0.03,0.04
12.622,0.01,0.00,0.04,0.04
12.632,-0.00,-0.00,0.06,0.06
12.642,-0.01,-0.00,0.06,0.06
12.652,-0.02,-0.01,0.04,0.04
12.662,-0.03,-0.01,0.00,0.04
12.672,-0.03,-0.02,-0.02,0.04
12.682,-0.01,-0.04,0.01,0.04
12.692,0.03,-0.03,0.02,0.05
12.702,0.04,-0.01,0.04,0.06
12.712,0.04,0.02,0.05,0.07
12.722,0.06,0.05,0.08,0.11
12.732,0.06,0.06,0.02,0.09
12.742,0.02,0.06,-0.01,0.07
12.752,-0.04,0.04,-0.02,0.06
12.762,-0.07,0.00,0.00,0.07
12.772,-0.07,-0.05,0.04,0.10
12.783,-0.03,-0.10,0.04,0.11
12.793,0.00,-0.12,0.04,0.13
12.803,0.02,-0.10,0.01,0.11
12.813,0.03,-0.06,0.00,0.06
12.823,-0.02,-0.01,0.01,0.02
12.833,-0.02,0.02,0.04,0.05
12.843,-0.01,0.03,0.06,0.06
12.853,-0.02,0.00,0.08,0.08
12.863,-0.03,-0.01,0.07,0.07
12.873,-0.01,0.00,0.05,0.05
12.883,0.00,0.02,0.02,0.03
12.893,0.02,0.03,-0.02,0.04
12.903,0.03,0.05,-0.02,0.06
12.914,0.02,0.07,-0.00,0.08
12.923,-0.00,0.05,-0.01,0.05
12.933,-0.01,0.02,-0.03,0.04
12.944,0.00,-0.00,-0.04,0.04
12.954,0.01,-0.04,-0.04,0.05
12.964,0.01,-0.05,0.01,0.05
12.974,0.02,-0.06,0.04,0.07
12.984,0.03,-0.03,0.07,0.08
12.994,0.02,-0.01,0.05,0.06
13.004,0.01,-0.00,0.03,0.03
13.014,-0.01,-0.00,0.02,0.02
13.024,0.00,0.00,0.02,0.02
13.034,-0.00,-0.00,0.02,0.02
13.044,0.02,-0.02,0.03,0.04
13.054,0.03,-0.04,0.02,0.06
13.064,0.03,-0.03,0.01,0.04
13.074,0.00,-0.03,0.02,0.03
13.084,-0.01,0.01,0.01,0.02
13.095,-0.02,0.02,0.03,0.04
13.104,-0.02,0.01,0.02,0.03
13.115,-0.01,0.01,0.03,0.04
13.125,-0.01,-0.01,0.05,0.06
13.135,0.00,-0.02,0.05,0.05
13.145,-0.00,-0.01,0.03,0.03
13.155,-0.03,-0.00,0.03,0.04
13.165,-0.05,0.00,0.01,0.05
13.175,-0.03,0.01,-0.00,0.03
13.185,-0.02,0.01,0.02,0.03
13.195,-0.02,0.02,0.02,0.03
13.205,0.02,-0.00,0.03,0.03
